Household Income,Household Size,Census Region,Product Total Price,Connection Speed,Children Present,Domain ID,Basket Total,Machine Identifier,Zip Code,product Quantity,Product Category ID,Date of Activity,Domain Name,Product Name,Racial Background,Most Education -- Head of Household,Site Session ID,Time of Activity,Country of Origin,Oldest Age -- Head of Household
7,4,1,49.95,1,1,4.04667E+18,110.18,79880794,4416,1,48,20121025,amazon.com,SMARTFRENCH BEGINNER LEVEL - LEARN FRENCH FROM REAL FRENCH PEOPLE N/A,1,99,1.10315E+11,0:42:48,0,7
1,3,3,1.29,1,1,4.04667E+18,1.29,80781736,27701,1,48,20120428,amazon.com,SHARE MY LOVE MUSIC DOWNLOAD,2,99,7.56204E+13,22:26:02,1,8
3,6,3,0.99,1,1,4.04667E+18,5.47,82502148,75224,1,48,20120831,amazon.com,EL OTRO PALOMO MP3 DOWNLOADS N/A,5,99,1.12521E+14,18:11:16,1,1
2,4,2,0.99,1,1,4.04667E+18,0.99,83551678,66212,1,48,20120225,amazon.com,PART OF ME MUSIC DOWNLOAD,1,99,7.28941E+13,18:35:04,0,4
2,4,2,0.99,1,1,4.04667E+18,0.99,83551678,66212,1,48,20120221,amazon.com,TURN ME ON (FEAT. NICKI MINAJ) MUSIC DOWNLOAD,1,99,7.34165E+13,22:27:07,0,4
2,4,2,1.29,1,1,4.04667E+18,1.29,83551678,66212,1,48,20120221,amazon.com,STRONGER (WHAT DOESN'T KILL YOU) MUSIC DOWNLOAD,1,99,7.34165E+13,22:27:07,0,4
6,4,4,0.99,1,1,4.04667E+18,0.99,84552619,92301,1,48,20120719,amazon.com,...HITS MUSIC DOWNLOAD,1,99,1.0952E+14,3:39:34,0,7
6,4,4,6.99,1,1,4.04667E+18,6.99,84552619,92301,1,48,20120724,amazon.com,THE TWILIGHT SAGA: BREAKING DAWN - PART 1 (ORIGINAL MOTION PICTURE SOUNDTRACK) [DELUXE] MUSIC DOWNLOAD,1,99,1.09616E+14,2:48:19,0,7
6,4,4,3.99,1,1,4.04667E+18,3.99,84552619,92301,1,48,20120105,amazon.com,CLANCY'S TAVERN [+DIGITAL BOOKLET] MUSIC DOWNLOAD,1,99,7.08885E+13,21:02:50,0,7
6,4,4,1.29,1,1,4.04667E+18,1.29,84552619,92301,1,48,20120223,amazon.com,I WILL ALWAYS LOVE YOU (GLEE CAST VERSION) MUSIC DOWNLOAD,1,99,7.4644E+13,23:51:16,0,7
