Household Income,Household Size,Census Region,Product Total Price,Connection Speed,Children Present,Domain ID,Basket Total,Machine Identifier,Zip Code,product Quantity,Product Category ID,Date of Activity,Domain Name,Product Name,Racial Background,Most Education -- Head of Household,Site Session ID,Time of Activity,Country of Origin,Oldest Age -- Head of Household
3,5,2,63.9,1,0,4.04667E+18,88.4,54590783,44132,2,34,20120323,amazon.com,ISOPROPYL ALCOHOL- 99% 16 OZ. PLASTIC BOTTLE- 12 PER CASE AT HOME EMERGENCY N/A,2,99,7.45378E+13,1:04:45,0,6
5,3,3,1.14,1,1,4.04667E+18,13.73,66038425,36083,1,34,20120310,amazon.com,LIGHT PINK SILICONE CASE / SKIN / COVER FOR SAMSUNG VIBRANT T959 / T959V GALAXY S 4G N/A,2,99,7.5227E+13,4:35:01,0,4
5,3,3,1.21,1,1,4.04667E+18,13.73,66038425,36083,1,34,20120310,amazon.com,WHITE SILICONE CASE / SKIN / COVER FOR SAMSUNG VIBRANT T959 / T959V GALAXY S 4G N/A,2,99,7.5227E+13,4:35:01,0,4
1,4,3,1.8,1,1,4.04667E+18,8.17,66599305,71112,1,34,20121226,amazon.com,5X SAMSUNG GALAXY S II SKYROCKET SGH-I727 PREMIUM CLEAR LCD SCREEN PROTECTOR ... N/A,5,99,21975339656,20:37:57,1,3
6,5,4,67.95,1,1,4.04667E+18,107.9,69517459,98512,1,34,20120527,amazon.com,SAMSUNG ALIAS 2 U750 VERIZON WIRELESS N/A,5,99,7.25963E+13,0:04:36,0,5
1,4,4,3.99,1,1,4.04667E+18,7.46,69654402,94509,1,34,20121211,amazon.com,"PLAYSTATION 3 ULTRA-HIGH SPEED 6FT HDMI 1.3B 1080P CABLE FOR HDTV, BLU-RAY, PS3 N/A",3,99,35734295161,7:28:11,0,11
6,4,3,26.86,1,1,4.04667E+18,80.26,70427834,77388,1,34,20120424,amazon.com,CANON CB-2LX BATTERY CHARGER FOR CANON NB-5L LI-ION BATTERIES N/A,3,99,7.97501E+13,2:56:18,0,11
7,3,1,11.95,1,0,4.04667E+18,98.9,70597986,2889,1,34,20120124,amazon.com,BLUERIGGER HIGH SPEED HDMI CABLE WITH ETHERNET (25 FEET) - SUPPORTS 3D AND AUDIO RETURN [LATEST VERSION] N/A,1,99,7.31217E+13,13:10:12,0,10
5,3,3,0.01,1,1,4.04667E+18,72.2,72128270,75227,1,34,20120914,amazon.com,"EFORCITY UNIVERSAL 3.5MM IN-EAR STEREO HEADSET W/ ON-OFF & MIC, BLACK N/A",5,99,59260932641,14:23:38,1,5
4,4,1,19.99,1,1,4.04667E+18,176.83,72129885,7304,1,34,20121126,amazon.com,"AMAZON KINDLE POWERFAST FOR ACCELERATED CHARGING (NOT INCLUDED WITH DEVICE, FOR USE WITH THE NEW KINDLE FIRE OR KINDLE FIRE HD MODELS) N/A",1,99,50835559018,16:40:05,0,11
2,3,3,0.01,1,1,4.04667E+18,0.01,73787054,31622,1,34,20120924,amazon.com,PHONE 1:SAMSUNG BRIGHTSIDE PHONE (VERIZON WIRELESS) VERIZON WIRELESS,1,99,65444647467,18:15:09,0,11
3,5,2,149.85,1,1,4.04667E+18,155.46,74173445,45640,3,34,20120204,amazon.com,3ACTIVE MITSUBISHI-COMPATIBLE 3D GLASSES FOR MITSUBISHI 3D DLP TV'S. RECHARGEABLE. N/A,1,99,7.27945E+13,3:20:45,0,3
6,5,3,18.99,1,1,4.04667E+18,364.41,76678726,33328,1,34,20120528,amazon.com,"ESSENTIAL FILTER ACCESSORY KIT FOR CANON REBEL (XT XTI XSI T1I T2I T3 T3I), CANON EOS (1100D 600D 550D 500D 450D 400D 350D 300D) - INCLUDES 58MM TULIP LENS HOOD + FILTER KIT (UV, POLARIZING, FLUORESCE N/A",1,99,7.87826E+13,16:02:28,0,6
6,5,3,2.78,1,1,4.04667E+18,364.41,76678726,33328,1,34,20120528,amazon.com,"5 LENS CAP LEASH! LENS CAP HOLDER/SAFETY CORD FOR SONY CANON NIKON OLYMPUS PENTAX LENS CAP, SAVE!!! $$$ N/A",1,99,7.87826E+13,16:02:28,0,6
4,6,1,61.74,1,1,4.04667E+18,82.16,77582347,11433,1,34,20120621,amazon.com,PANASONIC PT50LC13 LAMP WITH HOUSING TY-LA1000 N/A,3,99,1.00932E+14,13:00:05,0,11
2,1,4,4.9,1,0,4.04667E+18,4.9,77801697,91335,1,34,20121130,amazon.com,ORIGINAL MOTOROLA K1M LI-ION STANDARD BATTERY [OEM] BT50 / SNN5771 /SNN5766 COMPATIBLE WITH MOTOROLA N/A,1,99,73531986542,0:30:59,0,7
5,3,1,68.3,1,1,4.04667E+18,98.37,78020236,11570,1,34,20121119,amazon.com,"MOPHIE JUICE PACK AIR CASE AND RECHARGEABLE BATTERY (BLACK, VERIZON AND AT&T IPHONE 4) N/A",2,99,77572346467,2:04:19,1,9
5,1,4,4.39,1,0,4.04667E+18,45.48,78163065,94965,1,34,20121104,amazon.com,"DURACELL AAA ALKALINE BATTERIES, 20 COUNT N/A",1,99,77711086164,22:40:45,0,9
1,6,4,5,1,1,4.04667E+18,29.59,79900316,92084,1,34,20120321,amazon.com,WHITE RUBBER TOUCH HTC MYTOUCH 4G SLIDE PREMIUM DESIGN PHONE PROTECTOR HARD COVER CASE + BONUS LONG ARCH 5.5\\1 BABY BLUE PHONE CLEANING CLOTH N/A,5,99,7.755E+13,4:13:45,1,7
7,3,1,12.68,1,1,4.04667E+18,26.18,81044714,6231,1,34,20120709,amazon.com,UNIDEN ESP20 SPEAKER N/A,1,99,1.07107E+14,1:29:56,0,7
7,2,1,8.72,1,0,4.04667E+18,27.46,81095251,10003,1,34,20121119,amazon.com,DURACELL COPPERTOP DURALOCK AAA BATTERIES 14 COUNT N/A,1,99,1.14495E+11,1:39:21,0,4
1,2,4,48.48,1,1,4.04667E+18,293.09,82655528,80301,1,34,20120809,amazon.com,FOCUS ON PHOTOGRAPHY N/A,3,99,1.10379E+14,16:11:24,0,5
7,3,3,89.99,1,1,4.04667E+18,89.99,82850503,20677,1,34,20121227,amazon.com,AFTERGLOW UNIVERSAL WIRELESS HEADSET - BLUE N/A,3,99,1.14004E+11,3:43:03,0,8
7,3,3,29.99,1,1,4.04667E+18,72.96,82850503,20677,1,34,20121101,amazon.com,SKELANIMALS ALARM CLOCK N/A,3,99,1.31272E+11,21:23:15,0,8
7,3,3,24.96,1,1,4.04667E+18,24.96,82850503,20677,1,34,20120104,amazon.com,TEKNMOTION YAPSTER BLASTER AMPLIFIED UNIVERSAL HEADSET FOR XBOX 360/PC N/A,3,99,7.10457E+13,22:16:00,0,8
2,6,4,30,1,1,4.04667E+18,35.49,83321318,92335,1,34,20120627,amazon.com,"TEXAS INSTRUMENTS TI83PLUS - TI-83PLUS PROGRAMMABLE GRAPHING CALCULATOR, 10-DIGIT LCD N/A",5,99,1.0059E+14,4:43:01,1,4
7,5,2,3.45,1,1,4.04667E+18,9.03,83375641,43015,1,34,20120109,amazon.com,PRIMERO CD & DVD PAPER SLEEVES WITH WINDOW 100-PACK N/A,1,99,7.15531E+13,3:32:28,0,7
7,3,1,1.99,1,0,4.04667E+18,113.76,83427727,2061,1,34,20121211,amazon.com,NEW PREMIUM USB WALL CHARGER ADAPTER WITH USB TO DOCK CONNECTOR CABLE FOR IPH... N/A,1,99,1.36332E+11,3:30:18,0,8
7,3,1,4.45,1,0,4.04667E+18,88.24,83427727,2061,1,34,20121128,amazon.com,"COMBO RAPID CAR CHARGER + HOME WALL CHARGER + USB DATA CHARGE SYNC CABLE FOR SAMSUNG EPIC 4G TOUCH (GALAXY S II), CONVOY 2, ADMIRE / VITALITY, CONQUER 4G, EXHIBIT 4G, INFUSE 4G, FREEFORM III / II, COM N/A",1,99,1.3916E+11,22:38:57,0,8
7,3,3,28.24,1,0,4.04667E+18,34.85,84455331,32809,1,34,20120521,amazon.com,CONAIR WJ7B INTERPLAK WATER JET N/A,1,99,7.97002E+13,2:53:41,0,9
3,2,4,44.99,1,0,4.04667E+18,54.63,84495214,92571,1,34,20120429,amazon.com,NEW SIDEKICK 2008 GSM QUADBAND PHONE FOR T-MOBILE N/A,5,99,7.53283E+13,14:30:16,1,8
2,4,1,11.96,1,1,4.04667E+18,61.74,85008805,14830,4,34,20121217,amazon.com,I LOVE ONE DIRECTION BAND ONE INCH WRISTBAND WIDE 1\\1 N/A,3,99,1.38551E+11,6:00:43,1,4
2,2,3,5.99,1,1,4.04667E+18,13.48,85241959,73071,1,34,20121124,amazon.com,(4 ITEMS COMBO  CASE - SCREEN PROTECTOR FILM - CASE OPENER - STYLUS PEN) RUBBERIZED BLACK WHITE SILVER VINE FLOWERS SNAP ON DESIGN CASE HARD CASE SKIN COVER FACEPLATE FOR HUAWEI ASCEND 2 M865 (CRICKET N/A,1,99,1.46733E+11,20:53:23,0,3
1,3,2,1.18,1,1,4.04667E+18,4.55,85526257,46619,1,34,20120401,amazon.com,"5X SAMSUNG GALAXY S 4G PREMIUM CLEAR LCD SCREEN PROTECTOR COVER GUARD SHIELD FLIM KIT, NO CUTTING IS REQUIRED! EXACT FIT AND SATISFACTION GUARANTEED! N/A",5,99,7.74303E+13,1:46:02,1,4
7,2,3,5.75,1,1,4.04667E+18,11.51,85646627,30019,1,34,20120818,amazon.com,"PANASONIC RPHJE120K IN-EAR HEADPHONE, BLACK N/A",3,99,1.01689E+14,22:32:59,0,6
7,2,3,5.76,1,1,4.04667E+18,11.51,85646627,30019,1,34,20120818,amazon.com,"PANASONIC RPHJE120S IN-EAR HEADPHONE, SILVER N/A",3,99,1.01689E+14,22:32:59,0,6
7,2,3,16.46,1,1,4.04667E+18,25.27,85646627,30019,1,34,20121228,amazon.com,MERKURY INNOVATIONS MEYMHL876 URBAN BEATZ TEMPO STEREO HEADPHONES (GREEN & GRAY) N/A,3,99,1.3322E+11,2:07:52,0,6
1,6,3,3.99,1,1,4.04667E+18,23.95,86005564,77062,1,34,20120314,amazon.com,SAMSUNG GRAVITY SMART T589 WHITE FLOWERS RUBBERIZED HARD CASE (FREE EDS SHIELD BAG) N/A,5,99,7.75934E+13,16:05:31,0,11
4,2,4,10.61,1,1,4.04667E+18,10.61,86297760,95035,1,34,20120905,amazon.com,"BRK BRANDS 9120B HARDWIRED SMOKE ALARM WITH BATTERY BACKUP, SINGLE INDIVIDUAL FROM CONTRACTOR PACK N/A",1,99,2.1281E+11,5:56:04,0,6
4,2,4,78.88,1,0,4.04667E+18,149.44,86708396,80238,1,34,20121205,amazon.com,"MOUNT-IT! 42-70\\1 LCD TV, LED TV WALL MOUNT BRACKET WITH FULL MOTION SWING OUT TILT & SWIVEL ARTICULATING DUAL ARM FOR FLAT SCREEN FLAT PANEL LCD LED PLASMA TV AND MONITOR DISPLAYS N/A",3,99,1.77032E+11,3:32:27,0,11
4,2,4,70.56,1,0,4.04667E+18,149.44,86708396,80238,4,34,20121205,amazon.com,BOSE UB-20B WALL/CEILING BRACKET (EACH) - BLACK N/A,3,99,1.77032E+11,3:32:27,0,11
6,3,4,8.97,1,1,4.04667E+18,68.34,86710031,92128,1,34,20120205,amazon.com,"DURACELL AAA ALKALINE BATTERIES, 20 COUNT N/A",1,99,7.31086E+13,2:26:20,0,5
7,1,2,4.5,1,0,4.04667E+18,132.21,87935758,43017,1,34,20121224,amazon.com,HDMI CABLE (15 FEET) N/A,1,99,1.50641E+11,0:19:33,1,3
7,2,3,1.71,1,1,4.04667E+18,1.71,88233435,30342,1,34,20121127,amazon.com,PREMIUM HDMI-HDMI CABLE (1 METER / 3 FT) N/A,3,99,2.09916E+11,22:37:43,0,6
3,6,1,2.07,1,1,4.04667E+18,9.57,88303697,6902,1,34,20120817,amazon.com,"UNIVERSAL 3.5MM IN-EAR STEREO HEADSET W/ ON-OFF & MIC, BLUE N/A",2,99,1.08915E+14,1:37:47,0,8
2,1,3,51.74,1,0,4.04667E+18,69.92,88376812,27557,1,34,20120725,amazon.com,JABRA CRUISER2 BLUETOOTH IN-CAR SPEAKERPHONE N/A,1,99,1.08501E+14,5:12:40,0,8
2,2,4,3.88,1,1,4.04667E+18,19.87,88432301,92553,1,34,20120519,amazon.com,HTC STANDARD BATTERY FOR HTC EVO 4G N/A,5,99,7.41247E+13,2:14:33,1,4
4,2,3,11.36,1,1,4.04667E+18,26.74,88750631,23454,1,34,20121125,amazon.com,SAMSUNG GENUINE 1800MAH STANDARD BATTERY FOR SPRINT SAMSUNG GALAXY S II EPIC 4G TOUCH D710 N/A,1,99,1.94905E+11,20:32:01,0,7
6,4,3,5.96,1,1,4.04667E+18,8.06,89183708,23602,1,34,20121207,amazon.com,"LCETM 3 METRES 10 FEET USB DATA SYNC CHARGER EXTRA SUPER LONG CABLE FOR IPAD 2 IPHONE 4 4S 3 3G IPOD TOUCH, BLACK N/A",1,99,2.02115E+11,1:25:07,0,6
3,4,2,14.45,1,1,4.04667E+18,20.63,89285894,63080,1,34,20120107,amazon.com,"RHINESTONES PROTECTOR CASE IPHONE 4 & 4S, 3D PINK ROMANCE FULL DIAMOND N/A",1,99,6.9827E+13,20:11:53,0,1
3,4,2,1.69,1,1,4.04667E+18,20.63,89285894,63080,1,34,20120107,amazon.com,GTMAX MINI USB CAR CHARGER VEHICLE POWER ADAPTER - HOT PINK FOR APPLE IPHONE 4 4G 16GB / 32GB 4TH GENERATION N/A,1,99,6.9827E+13,20:11:53,0,1
3,4,2,29.99,1,1,4.04667E+18,34.04,89285894,63080,1,34,20120107,amazon.com,JUICY COUTURE IPHONE 4 GLITTER JELLY CASE N/A,1,99,6.9827E+13,20:11:53,0,1
2,1,1,46.88,1,0,4.04667E+18,269.81,89832295,10027,1,34,20120816,amazon.com,LG TONE - HBS-700 WIRELESS BLUETOOTH STEREO HEADSET - RETAIL PACKAGING - BLACK/ORANGE N/A,2,99,1.112E+14,19:25:35,0,4
2,1,1,79.98,1,0,4.04667E+18,269.81,89832295,10027,2,34,20120816,amazon.com,SONY ERICSSON HI-FI BLUETOOTH STEREO HEADSET WITH FM RADIO N/A,2,99,1.112E+14,19:25:35,0,4
5,2,3,59,1,1,4.04667E+18,59,90301797,32407,1,34,20121024,amazon.com,CROSLEY BLACK CANDLESTICK PHONE (CR64) N/A,1,99,2.51644E+11,14:52:06,0,10
6,5,2,3.95,1,1,4.04667E+18,41,90439995,60603,1,34,20120106,amazon.com,BLACK LACE HARD CASE SNAP ON FACEPLATE COVER FOR MOTOROLA DROID X2 N/A,1,99,7.10604E+13,3:28:22,0,1
6,5,2,12.38,1,1,4.04667E+18,12.38,90439995,60603,1,34,20120109,amazon.com,LG CHOCOLATE TOUCH VX8575 - PREMIUM HOT PINK PLAID DESIGN SNAP-ON COVER HARD CASE CELL PHONE PROTECTOR + CRYSTAL CLEAR SCREEN PROTECTOR + RAPID CAR CHARGER FOR LG CHOCOLATE TOUCH VX8575 N/A,1,99,7.18262E+13,23:25:27,0,1
5,4,1,109.95,1,1,4.04667E+18,118.42,90607095,10036,1,34,20120323,amazon.com,TEXAS INSTRUMENTS TI-84 PLUS SILVER EDITION GRAPHING CALCULATOR N/A,3,99,7.50287E+13,15:55:00,0,10
5,4,1,5,1,1,4.04667E+18,12.4,90607095,10036,1,34,20120425,amazon.com,"PROFESSIONAL 52MM DIGITAL TULIP FLOWER LENS HOOD FOR CANON 35-80MM , 55-200MM , 80-200MM , 50MM 1.8 WITH LENS CAP HOLDER AND LENS CLEANING KIT N/A",3,99,7.99703E+13,2:42:03,0,10
5,4,1,2.15,1,1,4.04667E+18,12.4,90607095,10036,1,34,20120425,amazon.com,NEEWERR IR WIRELESS REMOTE CONTROL RC-6 SHUTTER RELEASE FOR CANON EOS T1I/500D / T2I/550D / 5D MARK II / 7D / 60D / T3I / 600D / XSI / 450D/ XSI / 450D / XT / 350D / 300D ... N/A,3,99,7.99703E+13,2:42:03,0,10
5,4,1,4.75,1,1,4.04667E+18,12.4,90607095,10036,1,34,20120425,amazon.com,"FOTODIOX DEDICATED (BAYONET) LENS HOOD, FOR CANON EF 75-300MM F/4.0-5.6 USM, II, II USM, III & III USM LENSES, CANON EF-S 55-250MM IS LENS AS CANON ET-60 N/A",3,99,7.99703E+13,2:42:03,0,10
