Household Income,Household Size,Census Region,Product Total Price,Connection Speed,Children Present,Domain ID,Basket Total,Machine Identifier,Zip Code,product Quantity,Product Category ID,Date of Activity,Domain Name,Product Name,Racial Background,Most Education -- Head of Household,Site Session ID,Time of Activity,Country of Origin,Oldest Age -- Head of Household
6,4,3,167.13,1,1,4.04667E+18,318.1,70427834,77388,1,4,20120528,amazon.com,SEIKO MEN'S SNAE23 CHRONOGRAPH SILVER DIAL STAINLESS STEEL ALARM WATCH N/A,3,99,7.87381E+13,1:59:43,0,11
6,4,3,147.98,1,1,4.04667E+18,318.1,70427834,77388,1,4,20120528,amazon.com,SEIKO MEN'S SPC062 COUTURA WHITE DIAL WATCH N/A,3,99,7.87381E+13,1:59:43,0,11
5,1,1,31.99,1,0,4.04667E+18,31.99,70790120,18034,1,4,20120509,amazon.com,GREYHOUND DOG STERLING SILVER DANGLE CHARM N/A,1,99,7.81767E+13,17:43:29,0,8
1,1,2,8.88,1,0,4.04667E+18,13.14,74015885,60030,1,4,20121101,amazon.com,PINK FROSTING CUPCAKE PORCELAIN HINGED TRINKET BOX PHB N/A,1,99,53587022417,2:35:28,0,10
3,3,1,19.99,1,0,4.04667E+18,30.48,74696477,19148,1,4,20120625,amazon.com,SHAMBALLA BRACELET WHITE PAVE CRYSTAL BALLS WITH WHITE CORD ADJUSTABLE SIZE. COORDINATING COLOR EARRINGS AVAILABLE. SEARCH BY PAVEL STEEL PAVE CRYSTAL BALL STUD EARRINGS. N/A,1,99,1.01661E+14,20:04:58,0,9
5,3,1,30.51,1,1,4.04667E+18,40.46,78020236,11570,1,4,20120612,amazon.com,CASIO DRESS DIGITAL MENS WATCH A168WG9 N/A,2,99,1.03312E+14,3:06:05,1,9
5,1,4,11.95,1,0,4.04667E+18,21.91,78163065,94965,1,4,20121210,amazon.com,18MM RED CLASSIC CROCO GRAIN LEATHER WATCH BAND STRAP (QUICK RELEASE PINS!) WITH STAINLESS STEEL BUCKLE - FIT'S ALL WATCHES!!! N/A,1,99,85121634936,4:01:30,0,9
7,3,3,10.95,1,1,4.04667E+18,63.7,81092305,33409,1,4,20121102,amazon.com,ECONOMICAL SQUARE TALKING WATCH N/A,1,99,1.10663E+11,1:34:34,0,9
2,2,1,44.45,1,1,4.04667E+18,49.43,81854290,7305,1,4,20120607,amazon.com,SWATCH WOMEN'S GK733 QUARTZ WHITE DIAL PLASTIC DATE  WATCH N/A,5,99,1.02847E+14,20:23:06,0,3
5,1,4,6.05,1,0,4.04667E+18,6.05,82500188,92509,1,4,20120101,amazon.com,DOLPHIN CRYSTAL PENDANT NECKLACE WITH VELOUR GIFT BOX N/A,1,99,5.95453E+13,19:38:24,0,1
5,3,3,5.79,1,1,4.04667E+18,20.88,83039431,30606,1,4,20121209,amazon.com,TURTLE CRYSTAL PENDANT NECKLACE IN TURTLE SHAPED GIFT BOX N/A,2,99,1.24085E+11,21:30:23,0,7
3,3,3,12.81,1,1,4.04667E+18,45.5,83175253,31322,1,4,20120912,amazon.com,CALIFORNIA EXOTICS WIRELESS RING OF PASSION COCK RING N/A,1,99,1.55673E+11,1:04:09,0,10
3,3,3,9.11,1,1,4.04667E+18,45.5,83175253,31322,1,4,20120912,amazon.com,CALIFORNIA EXOTICS DUAL CLIT FLICKER COCK RING N/A,1,99,1.55673E+11,1:04:09,0,10
6,1,4,164,1,0,4.04667E+18,275.39,83424953,90503,1,4,20120306,amazon.com,D&G DOLCE & GABBANA MEN'S DW0754 MEDICINE MAN EXT TV CASE ANALOG BACKLIGHT MULTICOLOR DIAL WATCH N/A,1,99,7.69194E+13,21:49:07,0,8
7,3,1,11.99,1,0,4.04667E+18,77.18,83427727,2061,1,4,20121129,amazon.com,STERLING SILVER PLAIN POLISHED 2MM KNOT RING-SIZE7 N/A,1,99,1.3142E+11,17:49:15,0,8
7,3,1,11.99,1,0,4.04667E+18,77.18,83427727,2061,1,4,20121129,amazon.com,STERLING SILVER PLAIN POLISHED 2MM KNOT RING-SIZE8 N/A,1,99,1.3142E+11,17:49:15,0,8
7,3,1,26.1,1,0,4.04667E+18,77.18,83427727,2061,1,4,20121129,amazon.com,"STERLING SILVER \\1LEARN FROM YESTERDAY, LOVE FOR TODAY, HOPE FOR TOMORROW, LAUGH AS MUCH AS YOU BREATHE, LOVE AS LONG AS YOU LIVE. LIVE LAUGH LOVE\\1 PENDANT NECKLACE, 18\\1 N/A",1,99,1.3142E+11,17:49:15,0,8
7,4,1,2.79,1,1,4.04667E+18,7.27,84779458,8003,1,4,20120522,amazon.com,VINTAGE STYLE COLORFUL OWL CHARM NECKLACE KITCHEN & DINING N/A,1,99,7.97161E+13,20:43:50,1,9
2,4,1,3.99,1,1,4.04667E+18,61.74,85008805,14830,1,4,20121217,amazon.com,BLACK AND WHITE CHECKERED FAKE STUD EARRING N/A,3,99,1.38551E+11,6:00:43,1,4
2,4,1,9.95,1,1,4.04667E+18,61.74,85008805,14830,1,4,20121217,amazon.com,ONE DIRECTION SILVER INFINITE DIRECTIONER PENDANT WITH AN 18 INCH LINK NECKLACE N/A,3,99,1.38551E+11,6:00:43,1,4
4,3,2,12.99,1,1,4.04667E+18,31.97,85174676,60643,1,4,20120627,amazon.com,BLING JEWELRY STERLING SILVER BASKET SET SQUARE INVISIBLE CUT CZ MEN UNISEX STUD EARRINGS-2CT 7MM N/A,2,99,1.00625E+14,21:50:10,0,10
5,5,4,5.38,1,1,4.04667E+18,9.86,85380662,98058,1,4,20121127,amazon.com,NIGHT WATCH (HQN) SUZANNE BROCKMANN  KINDLE STORE N/A,1,99,1.58264E+11,3:46:50,0,9
5,4,3,69.65,1,1,4.04667E+18,73.94,85699721,70126,1,4,20121002,amazon.com,Q8 DUAL SIM CARD DUAL STANDBY WATCH CELL PHONE MOBILE QUAD BAND TOUCH SCREEN MP3/4 WITH KEYPAD N/A,1,99,1.91648E+11,3:53:28,0,5
4,3,3,9.99,1,1,4.04667E+18,18.94,85705266,33040,1,4,20120618,amazon.com,CLASSIC LEATHERETTE RED NECKLACE GIFT BOX N/A,1,99,1.02286E+14,10:01:57,0,8
6,4,2,7.99,1,0,4.04667E+18,32.98,86456378,49445,1,4,20120603,amazon.com,GENEVA PLATINUM WOMEN'S 6886.LAVENDER PURPLE SILICONE QUARTZ WATCH WITH PURPLE DIAL N/A,1,99,9.61975E+13,14:28:21,0,7
6,3,4,29.99,1,1,4.04667E+18,37.94,86710031,92128,1,4,20120205,amazon.com,VERMEIL (24K GOLD OVER STERLING SILVER) GENUINE AMETHYST HEART PENDANT AND EARRING JEWELRY SET N/A,1,99,7.31086E+13,4:57:45,0,5
6,3,4,8.11,1,1,4.04667E+18,68.34,86710031,92128,1,4,20120205,amazon.com,ILLUMINATED MULTIPOWER LED BINOHEAD MAGNIFIER N/A,1,99,7.31086E+13,2:26:20,0,5
6,3,4,24.95,1,1,4.04667E+18,68.34,86710031,92128,1,4,20120205,amazon.com,PAYLAK TS9050 WATCH REPAIR BAND SIZING TOOLS WATCH REPAIR KIT N/A,1,99,7.31086E+13,2:26:20,0,5
6,3,4,35,1,1,4.04667E+18,35,86710031,92128,1,4,20120205,amazon.com,"18K YELLOW GOLD PLATED STERLING SILVER AFRICAN AMETHYST AND DIAMOND ACCENT MEDALLION PENDANT NECKLACE, 18\\1 N/A",1,99,7.31086E+13,2:26:20,0,5
5,5,2,34.95,1,1,4.04667E+18,153.99,87117473,60185,1,4,20120619,amazon.com,SPEEDO KIDS' SD50505BX ACTIVE SWIM POLYURETHANE WATCH N/A,1,99,1.02382E+14,22:58:26,0,7
5,5,2,35,1,1,4.04667E+18,153.99,87117473,60185,1,4,20120619,amazon.com,SPEEDO KIDS' SD50503BX ACTIVE SWIM POLYURETHANE WATCH N/A,1,99,1.02382E+14,22:58:26,0,7
5,5,2,15.96,1,1,4.04667E+18,40.82,87117473,60185,1,4,20120813,amazon.com,TIMEX WOMEN'S T5K4609J 1440 SPORTS DIGITAL SILVER CASE TRANSLUCENT BLUE STRAP WATCH N/A,1,99,1.1184E+14,23:24:22,0,7
4,1,4,40.78,1,0,4.04667E+18,40.78,87472226,97140,1,4,20120724,amazon.com,ANNE KLEIN WOMEN'S 109179WTWT SILVER-TONE SWAROVSKI CRYSTAL ACCENTED WHITE PLASTIC WATCH N/A,1,99,1.09678E+14,3:27:09,0,5
3,2,3,11.99,1,1,4.04667E+18,27.97,87952397,37618,1,4,20120521,amazon.com,925 STERLING SILVER ROUND CUT CUBIC ZIRCONIA CARTILAGE EARRING STUD 18G N/A,1,99,7.97675E+13,0:24:35,0,3
4,6,3,58.88,0,1,4.04667E+18,80.87,88131064,29745,1,4,20120208,amazon.com,"10K WHITE GOLD PRINCESS-CUT DIAMOND STUD EARRINGS (1/10 CTTW, J-K COLOR, I2-I3 CLARITY) N/A",2,99,7.46773E+13,20:49:54,0,4
4,6,3,21.99,0,1,4.04667E+18,80.87,88131064,29745,1,4,20120208,amazon.com,U.S. POLO ASSN. MEN'S US5159 SILVER DIAL BLACK STRAP WATCH N/A,2,99,7.46773E+13,20:49:54,0,4
6,4,4,8.75,1,0,4.04667E+18,283.93,88308193,92117,1,4,20121212,amazon.com,STERLING SILVER SET OF 20 CLEAR NOSE STUD BOX 1.5 MM WITH END BALL N/A,1,99,1.89356E+11,1:12:23,0,7
6,4,4,5.75,1,0,4.04667E+18,283.93,88308193,92117,1,4,20121212,amazon.com,"316L SURGICAL STEEL CARTILAGE EARRINGS/TRAGUS WITH CLEAR ROUND 4MM GEM - 16G (1.2MM), 1/4\\1 (6MM) LENGTH, GEM SIZE 4MM, BALL SIZE 4MM - SOLD INDIVIDUALLY N/A",1,99,1.89356E+11,1:12:23,0,7
6,4,4,6.5,1,0,4.04667E+18,283.93,88308193,92117,1,4,20121212,amazon.com,"316L SURGICAL STEEL CARTILAGE EARRING WITH CLEAR UV METALLIC GLITTER BALL - 16G (1.2MM), 1/4\\1 (6MM LENGTH, 4MM BALL SIZE - SOLD AS A PAIR N/A",1,99,1.89356E+11,1:12:23,0,7
6,4,4,4,1,0,4.04667E+18,283.93,88308193,92117,1,4,20121212,amazon.com,"316L SURGICAL STEEL CARTILAGE EARRING WITH BLUE GLOW IN THE DARK BALL - 16G (1.2MM), 1/4\\1 (6MM), 4MM BALL SIZE - SOLD AS A PAIR N/A",1,99,1.89356E+11,1:12:23,0,7
7,5,1,19.99,1,1,4.04667E+18,28.42,88660192,18330,1,4,20121228,amazon.com,XOXO WOMEN'S XO5454 ROSEGOLD AND SILVER-TONE BRACELET WATCH N/A,1,99,1.62492E+11,0:45:52,0,8
4,2,3,15.19,1,1,4.04667E+18,23.18,88750631,23454,1,4,20120228,amazon.com,SEIKO DM50S CLIP DIGITAL METRONOME (SILVER) N/A,1,99,7.45654E+13,17:10:49,0,7
4,5,1,35,1,0,4.04667E+18,92.93,89430716,7103,1,4,20120507,amazon.com,"STERLING SILVER, DIAMOND-ACCENT AND BLUE TOPAZ MOM HEART PENDANT NECKLACE, 18\\1 N/A",3,99,7.9863E+13,2:44:27,0,11
4,5,1,49.95,1,0,4.04667E+18,92.93,89430716,7103,1,4,20120507,amazon.com,PALMBEACH JEWELRY BLUE TOPAZ EARRINGS N/A,3,99,7.9863E+13,2:44:27,0,11
5,2,4,6.77,1,1,4.04667E+18,163.73,89902291,97027,1,4,20120812,amazon.com,SOFT RUBBER ERECTION RING N/A,1,99,1.02363E+14,19:21:22,0,10
5,5,3,12.99,1,0,4.04667E+18,23.7,90189197,33177,1,4,20120518,amazon.com,18K ROSE GOLD OVER STERLING SILVER 10MM BALL STUD EARRINGS N/A,1,99,7.64821E+13,16:11:57,0,4
5,5,1,7.99,1,1,4.04667E+18,72.38,90452445,3109,1,4,20121221,amazon.com,BLING JEWELRY CHILDRENS SHAMBALLA INSPIRED BRACELET LIGHT PINK CRYSTAL BEAD 10MM N/A,1,99,1.99329E+11,16:13:43,0,7
5,5,1,11.97,1,1,4.04667E+18,663.24,90452445,3109,1,4,20121216,amazon.com,NEW WOVEN COWBOY COWGIRL HAT WITH ROPE BAND & PENDANT N/A,1,99,2.10449E+11,19:53:21,0,7
5,5,1,5.99,1,1,4.04667E+18,663.24,90452445,3109,1,4,20121216,amazon.com,SUPERMAN LOGO SILICONE WRISTBAND BRACELET BLUE N/A,1,99,2.10449E+11,19:53:21,0,7
5,5,1,21.99,1,1,4.04667E+18,663.24,90452445,3109,1,4,20121216,amazon.com,"STERLING SILVER INFINITY FIGURE 8 RING (SIZE 8) AVAILABLE SIZE 5, 6, 7, 8, 9, 10 N/A",1,99,2.10449E+11,19:53:21,0,7
5,5,1,1.17,1,1,4.04667E+18,663.24,90452445,3109,1,4,20121216,amazon.com,SODIAL- HANDLEBAR MUSTACHE VINTAGE ADJUSTABLE DOUBLE RING N/A,1,99,2.10449E+11,19:53:21,0,7
5,4,2,5.58,1,1,4.04667E+18,8.58,91434441,64081,2,4,20121010,amazon.com,HEMATITE POWERFUL MAGNETIC BRACELET FOR ARTHRITIS PAIN RELEIF OR FOR SPORTS RELATED THERAPY N/A,1,99,2.92888E+11,22:00:42,0,6
7,2,3,188,1,0,4.04667E+18,207.95,91593150,23693,1,4,20120408,amazon.com,GARMIN FORERUNNER 405 WIRELESS GPS-ENABLED SPORT WATCH WITH USB ANT STICK AND HEART RATE MONITOR (BLACK) N/A,1,99,7.37489E+13,19:19:01,0,7
4,4,1,59.81,1,0,4.04667E+18,59.81,91649967,2904,1,4,20120521,amazon.com,SEIKO MEN'S SNK793 SEIKO 5 AUTOMATIC BLUE DIAL STAINLESS-STEEL BRACELET WATCH N/A,1,99,7.99127E+13,1:44:04,0,11
2,6,3,26.95,1,1,4.04667E+18,37.95,91661752,27563,1,4,20120322,amazon.com,ICED OUT LARGE GOLD WITH PINK LIPS BARBIE NICKI MINAJ PENDANT WITH 20 INCH NECKLACE CHAIN N/A,5,99,7.7102E+13,1:08:02,1,1
3,2,4,27.94,1,1,4.04667E+18,22.94,91712068,91789,2,4,20121207,amazon.com,CASIO MEN'S W213-1AVCF BASIC BLACK AND SILVER DIGITAL WATCH N/A,5,99,2.30335E+11,0:43:19,0,5
7,2,3,2.99,1,0,4.04667E+18,7.47,91858362,21405,1,4,20120824,amazon.com,FORCED TO WATCH THE BREEDING OF MY WIFE NATALIA DARQUE  KINDLE STORE N/A,1,99,1.10223E+14,22:50:30,0,8
7,2,1,112.99,1,1,4.04667E+18,122.97,91861862,10036,1,4,20120201,amazon.com,STERLING SILVER OVAL TANZANITE JEWELRY SET (SIZE 7) N/A,3,99,7.51291E+13,3:12:56,0,7
3,5,4,4.86,1,1,4.04667E+18,26.52,91865369,93638,1,4,20120329,amazon.com,"RHINESTONES PROTECTOR CASE FOR HUAWEI ASCEND II M865, PURPLE SILVER GEMS FULL DIAMOND N/A",1,99,7.78706E+13,1:48:50,0,7
6,5,4,19.96,1,1,4.04667E+18,46,92098986,91343,1,4,20120831,amazon.com,MASS EFFECT 2 PLATINUM HITS N/A,3,99,1.12688E+14,8:22:30,0,9
1,1,4,2.64,1,0,4.04667E+18,16.73,92195559,93906,1,4,20120127,amazon.com,POWER BALANCE SILICONE WRISTBAND BRACELET MEDIUM (WHITE WITH WHITE LETTERS) N/A,3,99,7.3907E+13,9:36:46,0,5
1,1,4,2.64,1,0,4.04667E+18,16.73,92195559,93906,1,4,20120127,amazon.com,POWER BALANCE SILICONE WRISTBAND BRACELET (COLORCLEAR; SIZE M) N/A,3,99,7.3907E+13,9:36:46,0,5
3,5,3,120,1,1,4.04667E+18,144.99,92208045,23238,1,4,20120807,amazon.com,CASIO G-SHOCK MENS WATCH G6900A-9D N/A,1,99,1.11305E+14,0:09:15,0,4
7,1,2,18.15,1,0,4.04667E+18,27.13,92276835,68316,1,4,20120507,amazon.com,GOLDEN CLASSIC WOMEN'S 2218-BC \\1CHIC JELLY\\1 RHINESTONE PINK BREAST CANCER AWARENESS SILICONE BAND WATCH N/A,1,99,7.99671E+13,22:43:30,0,6
1,2,1,4.99,1,1,4.04667E+18,9.98,92285019,6790,1,4,20121124,amazon.com,NICKEL FREE STERLING SILVER 5MM HEART EMERALD CUBIC ZIRCONIA POST BACK STUD EARRINGS N/A,1,99,2.53321E+11,3:35:04,1,5
1,2,1,22.8,1,0,4.04667E+18,350.19,92336042,18510,1,4,20121127,amazon.com,STERLING SILVER GEMSTONE BUTTERFLY EARRINGS N/A,5,99,2.62864E+11,4:44:48,0,9
5,6,4,11.99,1,1,4.04667E+18,11.99,92350337,90047,1,4,20121226,amazon.com,ROUND CUT 3MM MAGNETIC BLACK CUBIC ZIRCONIA CZ STERLING SILVER MEN STUD EARRINGS NO PIERCING N/A,2,99,2.20111E+11,18:04:34,0,4
3,3,2,60.53,1,0,4.04667E+18,155.13,92413575,60643,1,4,20120520,amazon.com,"SBICCA WOMEN'S CHARM PLATFORM SANDAL,NATURAL,10 B US N/A",3,99,7.60417E+13,4:31:10,0,2
7,5,1,12.79,1,1,4.04667E+18,302.15,92567925,11783,1,4,20120206,amazon.com,CASIO MEN'S W59-1V CLASSIC BLACK DIGITAL WATCH N/A,5,99,7.36753E+13,21:53:15,1,5
6,2,3,22.5,1,1,4.04667E+18,33.72,92707977,75035,1,4,20120211,amazon.com,DISNEY KIDS' D807S505 LIGHTNING MCQUEEN TIME TEACHER RED VELCRO STRAP WATCH N/A,1,99,7.36596E+13,1:03:06,0,8
4,4,3,3.99,1,1,4.04667E+18,8.47,92953446,31909,1,4,20120818,amazon.com,RING AROUND THE ROSY ROSEANNE DOWELL  KINDLE STORE N/A,1,99,1.01831E+14,20:21:38,0,6
4,4,3,6.99,1,1,4.04667E+18,66.5,92953446,31909,1,4,20120810,amazon.com,STAINLESS STEEL DANGLING HEARTS CHARM NECKLACE (20.5 INCH) N/A,1,99,1.08789E+14,6:50:31,0,6
4,4,3,17.98,1,1,4.04667E+18,66.5,92953446,31909,1,4,20120810,amazon.com,PREZERVE FLORAL FINISH JEWELRY BOX N/A,1,99,1.08789E+14,6:50:31,0,6
4,4,3,7.76,1,1,4.04667E+18,66.5,92953446,31909,1,4,20120810,amazon.com,STERLING SILVER FRESHWATER CULTURED PEARL TEARDROP AND ONYX BEADED DROP EARRINGS N/A,1,99,1.08789E+14,6:50:31,0,6
4,4,3,4.99,1,1,4.04667E+18,66.5,92953446,31909,1,4,20120810,amazon.com,7\\1 BEAUTIFUL RHODIUM FINISH TOGGLE CLASP HEART DESIGNER 7 INCH CHARM BRACELET N/A,1,99,1.08789E+14,6:50:31,0,6
4,4,3,1.99,1,1,4.04667E+18,6.47,92953446,31909,1,4,20120719,amazon.com,JOCKEYS AND JEWELS (ROMANTIC MYSTERY) BEV PETTERSEN  KINDLE STORE N/A,1,99,1.09738E+14,0:11:14,0,6
4,4,3,7,1,1,4.04667E+18,32.79,92953446,31909,1,4,20121127,amazon.com,"BAUBLE LULU 3D ICE BLING NUMBER \\16\\1 SIX DANGLE EUROPEAN/MEMORY CHARM SILVER TONE RHODIUM LAYERED BEAD - FITS PANDORA, BIAGI, CHAMALIA ETC BRACELETS N/A",1,99,2.80988E+11,1:12:45,0,6
