Household Income,Household Size,Census Region,Product Total Price,Connection Speed,Children Present,Domain ID,Basket Total,Machine Identifier,Zip Code,product Quantity,Product Category ID,Date of Activity,Domain Name,Product Name,Racial Background,Most Education -- Head of Household,Site Session ID,Time of Activity,Country of Origin,Oldest Age -- Head of Household
4,4,2,3.99,1,1,4.04667E+18,59.64,17644491,68124,1,22,20120506,amazon.com,ALL I NEED (SILHOUETTE INTIMATE MOMENTS) N/A,1,99,7.68242E+13,22:43:28,0,8
3,5,2,0.99,1,0,4.04667E+18,5.47,54590783,44132,1,22,20121010,amazon.com,"DADDY DEAREST KEVIN BULLOCK,K. ELLIOTT  KINDLE STORE N/A",2,99,10151203387,22:55:01,0,6
3,5,2,0.99,1,0,4.04667E+18,5.47,54590783,44132,1,22,20121011,amazon.com,BEAST FALLON  KINDLE STORE N/A,2,99,8558678588,0:09:19,0,6
4,5,4,0.01,1,1,4.04667E+18,5.2,60545661,58503,1,22,20120519,amazon.com,WALK THE LINE (FULL SCREEN EDITION) N/A,1,99,7.38239E+13,22:04:09,1,4
5,2,3,3.99,1,0,4.04667E+18,8.47,67895740,31204,1,22,20120824,amazon.com,CHEATED BY DEATH (THE JEFF RESNICK MYSTERIES) L.L. BARTLETT  KINDLE STORE N/A,1,99,1.09933E+14,0:33:05,0,8
5,2,3,3.99,1,0,4.04667E+18,8.47,67895740,31204,1,22,20120824,amazon.com,BOUND BY SUGGESTION (THE JEFF RESNICK MYSTERIES) L.L. BARTLETT  KINDLE STORE N/A,1,99,1.09933E+14,0:33:05,0,8
5,1,4,15.98,1,0,4.04667E+18,34.94,69648216,90040,1,22,20120208,amazon.com,"LETRAS, NA?MEROS Y COLORES - VOL. 5 N/A",5,99,7.4265E+13,16:48:38,0,8
5,1,4,15.98,1,0,4.04667E+18,34.94,69648216,90040,1,22,20120208,amazon.com,"LETRAS, N?MEROS Y COLORES - VOL. 5 N/A",5,99,7.4265E+13,16:48:38,0,8
4,1,1,9.99,1,0,4.04667E+18,121.9,70970466,8724,1,22,20121128,amazon.com,UP ALL NIGHT N/A,1,99,42473230956,14:54:34,0,8
7,2,3,19.99,1,0,4.04667E+18,82,72682583,33156,1,22,20121124,amazon.com,GREATEST HITS  DELUXE 2 CD VERSION N/A,1,99,46621201000,22:05:02,0,5
3,5,2,3.5,1,1,4.04667E+18,7.98,72833745,46750,1,22,20120707,amazon.com,REDWOOD BEND (VIRGIN RIVER) ROBYN CARR  KINDLE STORE N/A,1,99,9.654E+13,13:47:29,0,7
5,2,1,9.99,1,0,4.04667E+18,28.97,72991751,6033,1,22,20120801,amazon.com,ANTI JOKE COLLECTION OF ANTI HUMOR N/A,1,99,1.12101E+14,15:47:24,1,4
