Household Income,Household Size,Census Region,Product Total Price,Connection Speed,Children Present,Domain ID,Basket Total,Machine Identifier,Zip Code,product Quantity,Product Category ID,Date of Activity,Domain Name,Product Name,Racial Background,Most Education -- Head of Household,Site Session ID,Time of Activity,Country of Origin,Oldest Age -- Head of Household
3,5,2,0.99,1,0,4.04667E+18,5.47,54590783,44132,1,8,20120803,amazon.com,BYWATER'S FINEST A HOOD STORY RUKYYAH  KINDLE STORE N/A,2,99,1.09177E+14,1:43:33,0,6
5,1,4,49.88,1,0,4.04667E+18,61.36,69648216,90040,1,8,20120418,amazon.com,BLACK & DECKER 6-SHEET CROSSCUT SHREDDER (CC601) N/A,5,99,7.97495E+13,16:42:30,0,8
6,3,2,43.99,1,0,4.04667E+18,43.99,78533371,65809,1,8,20120106,amazon.com,BAYCO SL-800 30-FOOT CORD REEL N/A,1,99,7.06354E+13,16:28:45,0,10
6,3,2,6.99,1,0,4.04667E+18,61.82,78533371,65809,1,8,20120427,amazon.com,DOUGH TOOLS N/A,1,99,7.66253E+13,16:19:00,0,10
4,4,4,17.36,1,1,4.04667E+18,17.36,81191454,94086,1,8,20121209,amazon.com,"GRAINTEX RC1399 2-PIECE RAIN COAT, XL N/A",3,99,1.01795E+11,5:53:50,0,10
6,3,4,24.32,1,0,4.04667E+18,52.3,82927282,95618,2,8,20120510,amazon.com,FREUD FB-012 1-5/8-INCH BY 3/8-INCH SHANK FORSTNER DRILL BIT N/A,1,99,7.79479E+13,0:11:35,0,11
6,4,4,199.99,1,1,4.04667E+18,380.16,84552619,92301,1,8,20120826,amazon.com,HUSQVARNA 6021P 21-INCH 149CC KOHLER XT-6 GAS POWERED 3-N-1 PUSH LAWN MOWER WITH HIGH REAR WHEELS N/A,1,99,1.08254E+14,21:30:38,0,7
5,2,4,35.9,1,0,4.04667E+18,35.9,85643041,97267,2,8,20120517,amazon.com,BON-AIRE ORIGINAL ULTIMATE ALUMINUM HOSE NOZZLE ( COLORS MAY VARY ) N/A,1,99,7.81683E+13,23:16:18,0,11
4,1,3,6.99,1,0,4.04667E+18,6.99,85781011,20874,1,8,20120312,amazon.com,GENERIC EUREKA RR 9-PACK N/A,1,99,7.71911E+13,15:58:48,0,6
2,5,3,0.99,1,1,4.04667E+18,7.98,85827747,75238,1,8,20120629,amazon.com,5 POINT PENTALOBE SCREWDRIVER FOR MACBOOK N/A,5,99,1.00127E+14,16:22:08,1,1
6,3,4,9.73,1,1,4.04667E+18,68.34,86710031,92128,1,8,20120205,amazon.com,"MAGLITE M3A032 PRESENTATION BOX AAA MINI FLASHLIGHT, RED N/A",1,99,7.31086E+13,2:26:20,0,5
6,3,4,9.06,1,1,4.04667E+18,256.98,86710031,92128,2,8,20120206,amazon.com,"BUSSMANN BP/MDL-2 2 AMP TIME DELAY GLASS TUBE FUSE 250VAC, UL LISTED CARDED, 2-PACK N/A",1,99,7.33927E+13,8:42:23,0,5
6,3,4,19.57,1,1,4.04667E+18,256.98,86710031,92128,1,8,20120206,amazon.com,IKEA BLACK JANSJO DESK WORK LED LAMP LIGHT N/A,1,99,7.33927E+13,8:42:23,0,5
5,2,4,14.99,1,1,4.04667E+18,253.14,87388161,97116,1,8,20121204,amazon.com,EUROFLEX MONSTER CORDLESS ROTARY SCRUBBER W/ ACCESSORIES N/A,1,99,1.78694E+11,1:36:20,0,7
7,5,2,16.95,1,1,4.04667E+18,27.93,87432080,55306,1,8,20121014,amazon.com,TAPCO INTRAFUSE AK/SKS MILITARY GRADE WINDAGE AND ELEVATION SIGHT TOOL N/A,1,99,2.0387E+11,20:43:39,0,1
1,3,3,13.99,1,1,4.04667E+18,238.59,89048704,41472,1,8,20120121,amazon.com,PORTA-NAIL 42620 FLOORING NAIL/STAPLE SETTING TOOL N/A,1,99,7.25968E+13,0:51:49,0,8
1,3,3,24.7,1,1,4.04667E+18,238.59,89048704,41472,1,8,20120121,amazon.com,PORTA-NAILS 46198 18 GAUGE 1-1/2-INCH BY 1/4-INCH CROWN FLOORING STAPLES N/A,1,99,7.25968E+13,0:51:49,0,8
7,2,1,23,1,1,4.04667E+18,28.5,89255680,18708,1,8,20120109,amazon.com,MOTOCROSS TRICK - VINYL WALL ART DECAL STICKERS DECOR GRAPHICS N/A,1,99,7.17429E+13,20:50:50,1,6
5,3,3,14.99,1,1,4.04667E+18,98.78,90070501,79601,1,8,20120828,amazon.com,ALOHA FLORAL PRINT UKULELE / 18\\1 BLUE N/A,1,99,1.15208E+14,3:27:02,0,7
5,4,1,36.61,1,1,4.04667E+18,40.6,90607095,10036,1,8,20121114,amazon.com,"DELTA FAUCET RP1001WH SOAP/LOTION DISPENSER, WHITE N/A",3,99,2.44184E+11,21:22:19,0,10
7,2,3,66.74,1,0,4.04667E+18,66.74,90662202,34953,1,8,20121012,amazon.com,"M.K. MORSE RB624T50 6-BY-3/4-BY-0.035-INCH 24 TPI BI-METAL RECIPROCATING SAW BLADE, 50-PACK N/A",1,99,2.55205E+11,13:10:05,0,3
5,5,1,43.9,1,1,4.04667E+18,102.72,91269745,7420,2,8,20120918,amazon.com,CHAMPION BARBELL 15-POUND SOLID HEX DUMBELL WITH ERGO GRIP N/A,1,99,3.10514E+11,17:23:06,0,7
