Household Income,Household Size,Census Region,Product Total Price,Connection Speed,Children Present,Domain ID,Basket Total,Machine Identifier,Zip Code,product Quantity,Product Category ID,Date of Activity,Domain Name,Product Name,Racial Background,Most Education -- Head of Household,Site Session ID,Time of Activity,Country of Origin,Oldest Age -- Head of Household
4,4,2,7.99,1,1,4.04667E+18,25.96,17644491,68124,1,54,20120702,amazon.com,POCKET POSH WORD ROUNDUP 3 100 PUZZLES (POCKET POSH PUZZLE) N/A,1,99,1.04459E+14,1:41:35,0,8
4,4,2,3.65,1,1,4.04667E+18,142.98,17644491,68124,1,54,20120401,amazon.com,BROKEN (HARLEQUIN INTRIGUE SERIES) N/A,1,99,7.71058E+13,0:22:27,0,8
6,2,2,191.9,1,1,4.04667E+18,211.19,56235524,49006,2,54,20120103,amazon.com,NEW DELCO 10SI 24 VOLT 1-WIRE ALTERNATOR FITS MOST GM STYLE MOUNTINGS WITH 2\\1 MOUNTING FOOT N/A,1,99,7.13357E+13,21:52:27,0,4
5,3,1,22.99,0,1,4.04667E+18,85.85,65517106,3038,1,54,20120816,amazon.com,ROOMMATES RMK1864GM BATMAN BOLD JUSTICE PEEL AND STICK GIANT WALL DECAL N/A,1,99,1.10961E+14,15:57:30,0,5
5,3,1,13.88,0,1,4.04667E+18,85.85,65517106,3038,1,54,20120816,amazon.com,2011 HOT WHEELS BATMAN THE DARK KNIGHT 5-PACK BATCOPTER/BONE SHAKER JOKER SPECIAL/DARK KNIGHT BATMOBILE/FORD FUSION PATROL CAR/ARMORED TRUCK N/A,1,99,1.10961E+14,15:57:30,0,5
5,3,1,35.99,0,1,4.04667E+18,85.85,65517106,3038,1,54,20120816,amazon.com,HOT WHEELS WALL TRACKS BATMAN THE DARK KNIGHT RISES TRACKSET N/A,1,99,1.10961E+14,15:57:30,0,5
5,3,1,9,0,1,4.04667E+18,40.28,65517106,3038,1,54,20120814,amazon.com,BARED TO YOU A CROSSFIRE NOVEL N/A,1,99,1.11665E+14,15:40:40,0,5
5,3,1,48.35,0,1,4.04667E+18,145.34,65517106,3038,1,54,20121018,amazon.com,DC UNIVERSE INFINITE HEROES COLLECTOR SUPERMAN / BRAINIAC FIGURES 2-PACK N/A,1,99,25298604611,16:05:31,0,5
5,3,1,189,0,1,4.04667E+18,254.25,65517106,3038,1,54,20120502,amazon.com,POWER WHEELS KAWASAKI KFX WITH MONSTER TRACTION N/A,1,99,7.83745E+13,12:03:43,0,5
5,3,1,12.29,0,1,4.04667E+18,254.25,65517106,3038,1,54,20120502,amazon.com,IMAGINEXT DC SUPER FRIENDS CATWOMAN N/A,1,99,7.83745E+13,12:03:43,0,5
5,3,1,9.5,0,1,4.04667E+18,254.25,65517106,3038,1,54,20120502,amazon.com,IMAGINEXT DC SUPER FRIENDS MINI FIGURE THE JOKER N/A,1,99,7.83745E+13,12:03:43,0,5
4,2,3,8.99,1,0,4.04667E+18,42.96,66740626,75766,1,54,20120914,amazon.com,SKYLANDERS SPYRO'S ADVENTURE CYNDER N/A,1,99,33096864289,16:51:28,0,8
5,5,4,19.45,1,1,4.04667E+18,47.75,67511189,92019,1,54,20121004,amazon.com,ALEX ALL DUCT OUT N/A,1,99,34162151989,17:56:00,0,5
4,1,1,12.96,1,0,4.04667E+18,121.9,70970466,8724,1,54,20121128,amazon.com,MONSTER HIGH GHOULS RULE N/A,1,99,42473230956,14:54:34,0,8
4,4,1,29.96,1,1,4.04667E+18,89.93,72129885,7304,1,54,20121207,amazon.com,BEN 10 OMNIVERSE N/A,1,99,42824176245,20:24:32,0,11
4,4,1,11.4,1,1,4.04667E+18,15.39,72129885,7304,1,54,20120511,amazon.com,UNLEASHED N/A,1,99,7.66852E+13,15:21:10,0,11
7,5,3,156.59,1,1,4.04667E+18,165.12,72189946,22911,1,54,20120225,amazon.com,BOUNTY HUNTER QD2GWP QUICK DRAW II METAL DETECTOR WITH PIN POINTER AND CARRY BAG N/A,1,99,7.26865E+13,17:54:47,0,5
3,5,2,0.99,1,1,4.04667E+18,5.47,72833745,46750,1,54,20121218,amazon.com,THE BEGINNING AN ESHORT PREQUEL TO THE BRIDGE KAREN KINGSBURY  KINDLE STORE N/A,1,99,48947335808,2:32:39,0,7
4,1,1,14.67,1,0,4.04667E+18,26.55,74014716,8807,1,54,20121212,amazon.com,BEATLES YELLOW SUBMARINE 1000 PIECE JIGSAW PUZZLE N/A,1,99,55766684282,4:42:42,0,7
5,5,4,29.99,1,1,4.04667E+18,29.99,75651866,84663,1,54,20121221,amazon.com,LEGO ULTIMATE BUILDING SET - 405 PIECES (6166) N/A,1,99,57916134019,15:03:37,0,6
6,5,3,9.23,1,1,4.04667E+18,48.65,76678726,33328,1,54,20120825,amazon.com,MELISSA & DOUG PASSOVER BOX OF QUESTIONS N/A,1,99,1.06294E+14,22:56:05,0,6
6,3,3,21,1,1,4.04667E+18,118.1,76998978,20721,1,54,20121211,amazon.com,JUMBO INFLATABLE DINOSAURS ( 6 COUNT) N/A,1,99,74832548473,17:26:14,0,5
6,3,3,10.94,1,1,4.04667E+18,15.42,76998978,20721,1,54,20121211,amazon.com,GROWING DINOSAURS - SET OF 48 - TOYS & GAMES N/A,1,99,74883666553,7:26:42,0,5
6,3,3,8.82,1,1,4.04667E+18,28.09,76998978,20721,1,54,20121211,amazon.com,GROWING DINOSAURS - SET OF 48 - N/A,1,99,74883666553,7:26:42,0,5
2,1,4,0.99,1,0,4.04667E+18,5.47,77801697,91335,1,54,20121023,amazon.com,WHEN DOVES CRY (LP VERSION) PRINCE MP3 DOWNLOADS N/A,1,99,90962465352,15:49:46,0,7
2,1,2,24.97,1,0,4.04667E+18,118.76,78437817,20210,1,54,20121128,amazon.com,LEGO DINO RAPTOR CHASE 5884 N/A,1,99,88490709612,2:33:53,0,10
2,1,2,19.99,1,0,4.04667E+18,118.76,78437817,20210,1,54,20121128,amazon.com,LEGO DINO TOWER TAKEDOWN 5883 N/A,1,99,88490709612,2:33:53,0,10
5,4,3,3.28,1,1,4.04667E+18,6.87,78494026,31322,1,54,20120803,amazon.com,3D SANRIO- HELLO KITTY CASE/COVER/PROTECTOR PINK RIBBON WITH LIGHT GREEN & PINK OUTFIT FITS ALL MODELS OF IPHONE 4 & 4S N/A,2,99,1.09278E+14,23:02:14,0,6
6,5,2,57.49,1,1,4.04667E+18,65.49,79444943,46628,1,54,20120314,amazon.com,CHAUVET BOB LED N/A,1,99,7.74322E+13,0:57:51,0,6
5,3,4,9.99,1,1,4.04667E+18,38.67,79675681,80224,1,54,20120518,amazon.com,COSPLAY COSTUME CAT EARS AND BOW - BLACK WITH PINK N/A,1,99,7.6257E+13,0:19:01,0,9
7,4,1,12.8,1,1,4.04667E+18,110.18,79880794,4416,1,54,20121025,amazon.com,JENGA N/A,1,99,1.10315E+11,0:42:48,0,7
7,4,1,19.92,1,1,4.04667E+18,41.83,79880794,4416,1,54,20120609,amazon.com,JOHNNY BELINDA N/A,1,99,9.57325E+13,14:48:15,0,7
2,3,4,6.64,1,1,4.04667E+18,49.58,79999355,96818,1,54,20120102,amazon.com,MELISSA & DOUG SPORTS DOOR PLAQUE N/A,3,99,7.12034E+13,0:45:13,0,5
2,3,4,8.97,1,1,4.04667E+18,15.37,79999355,96818,1,54,20120212,amazon.com,BUBBLES - 0.6 OZ SIZE - 24 PER UNIT N/A,3,99,7.49084E+13,1:28:32,0,5
2,3,4,9.79,1,1,4.04667E+18,124.89,79999355,96818,1,54,20121115,amazon.com,CARS 2 11\\1 LIGHTNING MCQUEEN PLUSH N/A,3,99,97980715615,20:20:46,0,5
2,3,4,53.62,1,1,4.04667E+18,124.89,79999355,96818,1,54,20121115,amazon.com,TONKA TOUGHEST MIGHTY DUMP TRUCK - CLASSIC STEEL N/A,3,99,97980715615,20:20:46,0,5
5,1,4,5.38,1,0,4.04667E+18,9.86,80657427,92656,1,54,20120624,amazon.com,"WOMAN NAMED DAMARIS, A JANETTE OKE  KINDLE STORE N/A",1,99,9.34237E+13,20:05:41,0,6
7,3,3,25.95,1,1,4.04667E+18,63.7,81092305,33409,1,54,20121102,amazon.com,COAST GUARD RESCUE RC 3.5CH GYRO HELICOPTER MINI INFRARED REMOTE CONTROLLED SYMA HELI S111G N/A,1,99,1.10663E+11,1:34:34,0,9
