Household Income,Household Size,Census Region,Product Total Price,Connection Speed,Children Present,Domain ID,Basket Total,Machine Identifier,Zip Code,product Quantity,Product Category ID,Date of Activity,Domain Name,Product Name,Racial Background,Most Education -- Head of Household,Site Session ID,Time of Activity,Country of Origin,Oldest Age -- Head of Household
7,3,2,59.99,1,1,4.04667E+18,99.13,75448319,60190,1,32,20120412,amazon.com,"CANON NB-3L RECHARGEABLE BATTERY PACK FOR SD550, SD500, SD110, SD100, SD10 & SD20 DIGITAL CAMERAS (RETAIL PACKAGE) N/A",1,99,8.07665E+13,0:46:57,0,9
5,2,2,62.47,1,1,4.04667E+18,62.47,75639390,65401,1,32,20121207,amazon.com,UNIQUE 72\\1 HIGH LEANING LADDER STYLE MAGAZINE / BOOK SHELF ON BLACK FINISH N/A,1,99,63778460277,14:49:34,0,9
6,5,3,19.44,1,1,4.04667E+18,48.65,76678726,33328,1,32,20120825,amazon.com,SANYO NEW 1500 ENELOOP 4 PACK AA NI-MH PRE-CHARGED RECHARGEABLE BATTERIES WITH CHARGER N/A,1,99,1.06294E+14,22:56:05,0,6
6,5,3,279,1,1,4.04667E+18,364.41,76678726,33328,1,32,20120528,amazon.com,CANON SPEEDLITE 430EX II FLASH FOR CANON DIGITAL SLR CAMERAS N/A,1,99,7.87826E+13,16:02:28,0,6
4,5,1,219,1,1,4.04667E+18,219,81683138,1108,1,32,20121205,amazon.com,FUJIFILM FINEPIX F750EXR DIGITAL CAMERA (BLACK) N/A,1,99,1.07476E+11,4:33:57,0,7
5,3,1,129,1,0,4.04667E+18,134.49,82471631,12814,1,32,20120110,amazon.com,NIKON L105 12.1 MP DIGITAL CAMERA WITH 15X OPTICAL ZOOM - BLACK N/A,5,99,7.24442E+13,2:51:54,0,10
1,2,4,20.81,1,1,4.04667E+18,77.7,82655528,80301,1,32,20120809,amazon.com,VERGIL A LEGAMUS TRANSITIONAL READER (LEGAMUS TRANSITIONAL READER SERIES) N/A,3,99,1.10379E+14,16:11:24,0,5
2,1,1,119.99,1,0,4.04667E+18,269.81,89832295,10027,1,32,20120816,amazon.com,"GE POWER PRO X500-BK 16 MP WITH 15 X OPTICAL ZOOM DIGITAL CAMERA, BLACK N/A",2,99,1.112E+14,19:25:35,0,4
7,5,2,49.95,1,0,4.04667E+18,52.94,90071970,66071,1,32,20120930,amazon.com,PORTRAIT PROFESSIONAL 10 N/A,5,99,2.58343E+11,20:51:47,0,1
1,2,1,154.99,1,1,4.04667E+18,195.04,90475488,11691,1,32,20120710,amazon.com,ZMODO SURVEILLANCE SYSTEM WITH 4 WEATHERPROOF IR CAMERAS PKD-DK0863-NHD (HARD DRIVE NOT INCLUDED) N/A,1,99,1.08921E+14,2:32:54,1,9
7,2,3,91.8,1,1,4.04667E+18,95.77,90606328,32174,1,32,20120623,amazon.com,KODAK PLAYSPORT ZX3  HD WATERPROOF POCKET VIDEO CAMERA BUNDLE (GREY) N/A,1,99,9.22189E+13,13:18:36,0,6
5,2,1,829,1,0,4.04667E+18,835.17,90702427,2115,1,32,20120819,amazon.com,NIKON 10-24MM F/3.5-4.5G ED AF-S DX NIKKOR WIDE-ANGLE ZOOM LENS FOR NIKON DIGITAL SLR CAMERAS N/A,3,99,1.01922E+14,3:01:17,0,6
5,2,1,599,1,0,4.04667E+18,1606.93,90702427,2115,1,32,20121122,amazon.com,FUJIFILM LENS X-PRO1 35MM F1.4 LENS N/A,3,99,2.22539E+11,18:51:34,0,6
