Household Income,Household Size,Census Region,Product Total Price,Connection Speed,Children Present,Domain ID,Basket Total,Machine Identifier,Zip Code,product Quantity,Product Category ID,Date of Activity,Domain Name,Product Name,Racial Background,Most Education -- Head of Household,Site Session ID,Time of Activity,Country of Origin,Oldest Age -- Head of Household
7,3,3,14.99,1,1,4.04667E+18,20.57,15689466,22193,1,27,20120129,amazon.com,SONY SRF59SILVER AM/FM WALKMAN STEREO RADIO N/A,1,99,7.13642E+13,13:29:28,0,8
5,4,3,12.24,1,1,4.04667E+18,35.46,65366854,73401,1,27,20120227,amazon.com,"BLACK APPLE IPOD 5-IN-1 CAR CHARGER + FM TRANSMITTER / HOLDER FULL RANGE FREQUENCY FM TRANSMITTER CAR KIT FOR IPOD 3RD, 4TH, 5TH GENERATION, MINI, PHOTO, U2, NANO, VIDEO, CLASSIC, TOUCH 1ST GEN, IPHON N/A",1,99,7.36891E+13,0:00:41,0,1
6,4,3,23.95,1,1,4.04667E+18,80.26,70427834,77388,1,27,20120424,amazon.com,INVELLOP PINK LEATHERETTE SMART COVER FULL CASE FOR IPAD 2 / IPAD 3 / THE NEW IPAD (BUILT-IN MAGNET FOR SLEEP/WAKE FEATURE) N/A,3,99,7.97501E+13,2:56:18,0,11
6,6,4,2.95,1,1,4.04667E+18,10.7,71141986,80920,1,27,20121231,amazon.com,RAINBOW WAVE PEACE SIGN ON BLACK RUBBERIZED SNAP ON PROTECTIVE COVER CASE FOR SAMSUNG SMILEY T359 N/A,1,99,36526494349,3:28:14,0,7
6,6,4,0.33,1,1,4.04667E+18,10.7,71141986,80920,1,27,20121231,amazon.com,ELECTROMASTER(TM) BRAND - WHITE RUBBERIZED SNAP-ON HARD SKIN CASE COVER NEW FOR LG DOUBLEPLAY C729 / FLIP 2 II N/A,1,99,36526494349,3:28:14,0,7
6,6,4,5.79,1,1,4.04667E+18,8.66,71141986,80920,1,27,20121231,amazon.com,NEON ORANGE RUBBERIZED SNAP ON HARD SKIN SHELL PROTECTOR FACEPLATE COVER CASE FOR SAMSUNG SMILEY T359 + MICROFIBER BAG + CASE OPENER PICK N/A,1,99,36532785805,2:17:24,0,7
4,4,1,159,1,1,4.04667E+18,176.83,72129885,7304,1,27,20121126,amazon.com,"KINDLE FIRE 7\\1, LCD DISPLAY, WI-FI, 8 GB - INCLUDES SPECIAL OFFERS N/A",1,99,50835559018,16:40:05,0,11
6,3,1,139,1,1,4.04667E+18,142.99,76575787,11365,1,27,20120907,amazon.com,"KINDLE KEYBOARD 3G, FREE 3G + WI-FI, 6\\1 E INK DISPLAY - INCLUDES SPECIAL OFFERS & SPONSORED SCREENSAVERS N/A",1,99,75192799770,19:34:39,0,8
5,2,3,199,1,0,4.04667E+18,205.98,77955726,34602,1,27,20120221,amazon.com,"KINDLE FIRE, FULL COLOR 7\\1 MULTI-TOUCH DISPLAY, WI-FI N/A",1,99,7.32919E+13,17:26:24,0,8
5,3,1,1.35,1,1,4.04667E+18,11.35,78020236,11570,1,27,20121119,amazon.com,NEW DELUXE BLACK CASE COVER W/CHROME FOR IPHONE 4 (AT&T ONLY) N/A,2,99,77559763555,3:15:06,1,9
5,3,1,7.49,1,1,4.04667E+18,98.37,78020236,11570,1,27,20121119,amazon.com,"ATC 1900MAH RECHARGEABLE BATTERY CASE FOR IPHONE 4/4S,AT&T/VERIZON - BLACK N/A",2,99,77572346467,2:04:19,1,9
7,3,1,16.45,1,1,4.04667E+18,20.93,81044714,6231,1,27,20120926,amazon.com,TOMTOM ADDITIONAL WINDSHIELD MOUNT KIT FOR ONE AND XL GPS NAVIGATORS (PRE 130 AND 330 MODELS) GPS & NAVIGATION N/A,1,99,1.33874E+11,23:47:26,0,7
6,3,3,148.98,1,0,4.04667E+18,148.98,81099758,29732,1,27,20121122,amazon.com,"COBY KYROS 10.1-INCH ANDROID 4.0 8 GB 169 CAPACITIVE MULTI-TOUCHSCREEN WIDESCREEN INTERNET TABLET WITH BUILT-IN CAMERA, BLACK MID1042-8 N/A",1,99,1.03851E+11,18:08:53,0,10
7,4,3,9.95,1,1,4.04667E+18,18.94,81413041,77379,1,27,20120819,amazon.com,RUBBER BABY BLUE KEEP CALM AND CARRY ON IPHONE 4 OR 4S CASE / COVER VERIZON OR AT&T N/A,2,99,1.01791E+14,0:01:32,0,7
3,5,3,30.95,1,1,4.04667E+18,49.15,81450805,78942,1,27,20120901,amazon.com,TRIDENT CASE AMS-NEW-IPAD-RD KRAKEN AMS CASE FOR NEW IPAD - 1 PACK - RETAIL PACKAGING - RED N/A,1,99,1.22661E+11,20:08:53,0,5
6,3,4,14.5,1,0,4.04667E+18,22.49,82927282,95618,1,27,20120924,amazon.com,HDE DIGITAL TO ANALOG AUDIO CONVERTER N/A,1,99,1.58063E+11,2:34:13,0,11
7,2,1,16.99,1,1,4.04667E+18,21.56,82948582,12303,1,27,20120518,amazon.com,KATE SPADE IPOD TOUCH N/A,1,99,7.63092E+13,2:11:17,0,7
7,3,1,4.95,1,0,4.04667E+18,88.24,83427727,2061,1,27,20121128,amazon.com,CLEAR CRYSTAL TRANSPARENT HARD SNAP-ON SKIN CASE COVER FOR NEW APPLE IPOD NANO 7TH GENERATION 7G 7 N/A,1,99,1.3916E+11,22:38:57,0,8
3,4,2,199.98,1,0,4.04667E+18,199.98,83741873,47150,2,27,20121120,amazon.com,GENUINE NEXTBOOK PREMIUM 8 TABLET ANDROID 2.3 N/A,1,99,1.37035E+11,23:06:55,0,7
7,3,2,25,1,1,4.04667E+18,117.36,83750372,62918,1,27,20120525,amazon.com,ROOCASE DUAL-VIEW MULTI ANGLE (RED) GENUINE LEATHER FOLIO CASE COVER FOR APPLE IPAD 3 / THE NEW IPAD / IPAD 2 (AUTOMATICALLY WAKES AND PUTS THE IPAD TO SLEEP) N/A,1,99,7.64375E+13,15:43:55,0,8
7,3,2,58,1,1,4.04667E+18,117.36,83750372,62918,2,27,20120525,amazon.com,IVISOR FOR IPAD 2 - BLACK (99MO020908) N/A,1,99,7.64375E+13,15:43:55,0,8
7,3,2,25,1,1,4.04667E+18,117.36,83750372,62918,1,27,20120525,amazon.com,ROOCASE CONVERTIBLE PREMIUM LEATHER (BLACK) CASE COVER WITH 24 ANGLE ADJUSTABLE STAND FOR APPLE IPAD 2 / IPAD 3 / THE NEW IPAD N/A,1,99,7.64375E+13,15:43:55,0,8
