Household Income,Household Size,Census Region,Product Total Price,Connection Speed,Children Present,Domain ID,Basket Total,Machine Identifier,Zip Code,product Quantity,Product Category ID,Date of Activity,Domain Name,Product Name,Racial Background,Most Education -- Head of Household,Site Session ID,Time of Activity,Country of Origin,Oldest Age -- Head of Household
4,2,3,9.99,1,0,4.04667E+18,42.96,66740626,75766,1,36,20120914,amazon.com,WII RESIDENT EVIL BLASTER N/A,1,99,33096864289,16:51:28,0,8
4,1,1,35.99,1,0,4.04667E+18,121.9,70970466,8724,1,36,20121128,amazon.com,MONSTER HIGH GHOUL SPIRIT N/A,1,99,42473230956,14:54:34,0,8
4,3,1,99.91,1,1,4.04667E+18,105.63,71058091,19119,1,36,20121009,amazon.com,NINTENDO 3DS - AQUA BLUE N/A,2,99,47266599482,6:32:31,0,11
1,3,4,44.99,1,1,4.04667E+18,54.97,72095636,89521,1,36,20121222,amazon.com,MARIO PARTY 9 N/A,5,99,37735109252,7:27:27,0,1
4,4,1,18.99,1,1,4.04667E+18,89.93,72129885,7304,1,36,20121207,amazon.com,NINTENDO OFFICIAL ELITE TRANSPORTER CASE FOR 3DS N/A,1,99,42824176245,20:24:32,0,11
4,4,1,14.99,1,1,4.04667E+18,89.93,72129885,7304,1,36,20121207,amazon.com,LEGO STAR WARS III THE CLONE WARS 3D N/A,1,99,42824176245,20:24:32,0,11
4,4,1,18.99,1,1,4.04667E+18,22.98,72129885,7304,1,36,20120406,amazon.com,FURY ELLORA'S CAVE N/A,1,99,7.85683E+13,20:27:16,0,11
2,3,3,13.17,1,1,4.04667E+18,26.15,73787054,31622,1,36,20120801,amazon.com,TEKKEN HYBRID N/A,1,99,1.12114E+14,19:16:43,0,11
4,1,1,11.14,1,0,4.04667E+18,92.32,74014716,8807,1,36,20120730,amazon.com,CINEMA DELUXE TERROR PACK N/A,1,99,1.1033E+14,14:58:00,0,7
3,5,3,179.99,1,1,4.04667E+18,179.99,74950291,30052,1,36,20121123,amazon.com,ASSASSIN'S CREED III LIBERATION PLAYSTATION VITA WI-FI BUNDLE N/A,1,99,53538394727,20:24:13,0,7
1,5,1,9.25,1,1,4.04667E+18,14.09,75848484,14470,1,36,20120416,amazon.com,TRON LEGACY - IDENTITY DISK ADULT (ONE-SIZE) N/A,1,99,7.97864E+13,20:42:40,0,6
7,6,1,39.45,1,1,4.04667E+18,90.66,77556520,14072,1,36,20120215,amazon.com,FINAL FANTASY VII N/A,1,99,7.45017E+13,21:48:44,0,9
5,2,1,7.26,1,1,4.04667E+18,25.89,77739181,14215,1,36,20120311,amazon.com,PREMIUM DUAL CHARGING STATION WITH LED LIGHT PLUS 2 HIGH CAPACITY RECHARGABLE REPLACEMENT BATTERY & USB CABLE FOR NINTENDO WII REMOTE CONTROL N/A,1,99,7.55661E+13,0:55:41,0,5
5,2,2,29.99,1,1,4.04667E+18,30.48,77807892,60403,1,36,20121124,amazon.com,JUST DANCE 4 N/A,1,99,73057964648,20:01:13,0,11
2,2,3,34.48,1,1,4.04667E+18,42.09,78946541,37129,1,36,20120224,amazon.com,FIGHT NIGHT ROUND 3 N/A,1,99,7.37813E+13,19:24:25,0,9
5,4,3,7.49,1,1,4.04667E+18,72.75,81842972,75189,1,36,20120915,amazon.com,"MJ SOFFE JUNIORS BEACH VOLLEYBALL SHORT, PINK, SMALL N/A",1,99,1.33751E+11,3:58:29,0,4
1,1,2,39.98,1,0,4.04667E+18,39.98,82379550,65803,2,36,20121221,amazon.com,WII DANCE PAD REVOLUTION N/A,1,99,1.2385E+11,4:01:15,0,1
2,3,2,5.98,1,1,4.04667E+18,40.45,82775392,69361,1,36,20120314,amazon.com,MURPHY'S LAW (1986) N/A,1,99,7.75018E+13,18:31:58,0,2
3,5,3,19.04,1,0,4.04667E+18,27.03,82825347,27603,1,36,20121214,amazon.com,PS3 GRAN TURISMO 5 XL EDITION N/A,1,99,1.17142E+11,14:32:28,0,7
7,3,3,29.99,1,1,4.04667E+18,36.77,82850503,20677,1,36,20120713,amazon.com,HYPERKIN GAME GENIE SAVE EDITOR FOR PS3 N/A,3,99,1.05892E+14,16:17:02,0,8
7,3,3,26.96,1,1,4.04667E+18,32.95,82850503,20677,1,36,20120719,amazon.com,HYPERKIN GAME GENIE SAVE EDITOR FOR PS3 N/A,3,99,1.09492E+14,11:38:36,0,8
7,3,3,15.99,1,1,4.04667E+18,15.99,82850503,20677,1,36,20120303,amazon.com,UNCHARTED 2 AMONG THIEVES - GAME OF THE YEAR EDITION N/A,3,99,7.59088E+13,3:18:51,0,8
7,3,3,65.6,1,1,4.04667E+18,69.59,82850503,20677,1,36,20120330,amazon.com,STREET FIGHTER X TEKKEN SPECIAL EDITION N/A,3,99,7.76761E+13,4:03:45,0,8
5,4,1,10.16,1,1,4.04667E+18,18.14,83204863,2816,1,36,20120721,amazon.com,MORTAL KOMBAT DECEPTION N/A,1,99,9.98822E+13,2:02:49,0,7
3,3,4,2.99,1,1,4.04667E+18,7.47,83272154,84020,1,36,20120909,amazon.com,DEADLY PURSUIT MICHAEL PRESCOTT  KINDLE STORE N/A,1,99,1.5238E+11,16:12:49,0,5
7,5,2,29.99,1,1,4.04667E+18,59.98,83375641,43015,1,36,20121125,amazon.com,NEED FOR SPEED MOST WANTED N/A,1,99,1.281E+11,14:16:21,0,7
2,4,2,39.96,1,1,4.04667E+18,79.73,83551678,66212,1,36,20121207,amazon.com,SCRIBBLENAUTS UNLIMITED N/A,1,99,1.27629E+11,3:07:16,0,4
2,5,3,48.98,1,1,4.04667E+18,58.96,84442005,77707,1,36,20120622,amazon.com,FIFA SOCCER 12 N/A,5,99,9.81123E+13,4:08:22,1,6
3,4,3,142,1,1,4.04667E+18,274.98,85184297,24368,1,36,20120505,amazon.com,AV FAMICOM AND DISK SYSTEM ORIGINAL NINTENDO HARDWARE (JAPANESE IMPORT VIDEO GAME CONSOLE) N/A,3,99,7.6626E+13,19:48:54,0,5
3,4,3,31,1,1,4.04667E+18,1327.12,85184297,24368,1,36,20120505,amazon.com,PLAY IT LOUD NINTENDO GAME BOY GREEN N/A,3,99,7.6626E+13,19:48:54,0,5
3,4,3,199.99,1,1,4.04667E+18,1327.12,85184297,24368,1,36,20120505,amazon.com,NINTENDO LIMITED EDITION NEW YORK POKECENTER'S POKEMON GOLD VERSION GAME BOY ADVANCE SYSTEM N/A,3,99,7.6626E+13,19:48:54,0,5
3,4,3,39.94,1,1,4.04667E+18,1327.12,85184297,24368,1,36,20120505,amazon.com,PLAY IT LOUD NINTENDO GAME BOY YELLOW N/A,3,99,7.6626E+13,19:48:54,0,5
3,4,3,39.95,1,1,4.04667E+18,1327.12,85184297,24368,1,36,20120505,amazon.com,NINTENDO GAME BOY ADVANCE SP - GRAPHITE N/A,3,99,7.6626E+13,19:48:54,0,5
3,4,3,31.99,1,1,4.04667E+18,394.69,85184297,24368,1,36,20120505,amazon.com,THE LEGEND OF ZELDA TIPS & TACTICS N/A,3,99,7.6626E+13,19:48:54,0,5
3,4,3,32.99,1,1,4.04667E+18,394.69,85184297,24368,1,36,20120505,amazon.com,"THE LEGEND OF ZELDA 1 (ZERUDA NO DENSETSU THE HYRULE FANTASY), FAMICOM JAPANESE NES IMPORT N/A",3,99,7.6626E+13,19:48:54,0,5
3,4,3,74.95,1,1,4.04667E+18,394.69,85184297,24368,1,36,20120505,amazon.com,NINTENDO 64 - GRAPE N/A,3,99,7.6626E+13,19:48:54,0,5
3,4,3,38.33,1,1,4.04667E+18,2143.2,85184297,24368,1,36,20120505,amazon.com,SNES/NES FC TWIN VIDEO GAME SYSTEM - SILVER N/A,3,99,7.6626E+13,19:48:54,0,5
3,4,3,39,1,1,4.04667E+18,2143.2,85184297,24368,1,36,20120505,amazon.com,FC TWIN VIDEO GAME SYSTEM N/A,3,99,7.6626E+13,19:48:54,0,5
3,4,3,36,1,1,4.04667E+18,2143.2,85184297,24368,1,36,20120505,amazon.com,RETRO-BIT RETRO DUO TWIN VIDEO GAME SYSTEM NES & SNES SILVER/BLACK N/A,3,99,7.6626E+13,19:48:54,0,5
3,4,3,119.99,1,1,4.04667E+18,2143.2,85184297,24368,1,36,20120505,amazon.com,SUPER NES DONKEY KONG SET (SUPER NINTENDO ENTERTAINMENT SYSTEM) N/A,3,99,7.6626E+13,19:48:54,0,5
3,4,3,54.99,1,1,4.04667E+18,2143.2,85184297,24368,1,36,20120505,amazon.com,RETRO DUO TWIN VIDEO GAME SYSTEM NES & SNES - BLUE AND WHITE N/A,3,99,7.6626E+13,19:48:54,0,5
3,4,3,36.98,1,1,4.04667E+18,2143.2,85184297,24368,1,36,20120505,amazon.com,RETRO-BIT RETRO DUO TWIN VIDEO GAME SYSTEM NES & SNES BLACK/RED N/A,3,99,7.6626E+13,19:48:54,0,5
