Household Income,Household Size,Census Region,Product Total Price,Connection Speed,Children Present,Domain ID,Basket Total,Machine Identifier,Zip Code,product Quantity,Product Category ID,Date of Activity,Domain Name,Product Name,Racial Background,Most Education -- Head of Household,Site Session ID,Time of Activity,Country of Origin,Oldest Age -- Head of Household
5,3,1,27.98,0,1,4.04667E+18,35.97,65517106,3038,1,9,20121211,amazon.com,"PRESTO 04820 POPLITE HOT AIR POPPER, WHITE N/A",1,99,27130991225,13:37:38,0,5
1,4,3,24.99,1,1,4.04667E+18,37.8,66599305,71112,1,9,20120710,amazon.com,BLACK & DECKER F1060 STEAM ADVANTAGE IRON WITH STAINLESS-STEEL SOLEPLATE N/A,5,99,1.086E+14,19:07:43,1,3
6,2,3,131.1,1,0,4.04667E+18,160.5,69092965,32124,6,9,20120413,amazon.com,"LA MONICA SCUNGILLI, 6.5-OUNCE TINS (PACK OF 4) N/A",1,99,7.85384E+13,5:10:18,0,11
4,1,1,22.37,1,0,4.04667E+18,92.32,74014716,8807,1,9,20120730,amazon.com,"BRITA 42432 PITCHER REPLACEMENT FILTERS, 4-PACK N/A",1,99,1.1033E+14,14:58:00,0,7
4,1,2,5.65,1,0,4.04667E+18,154.65,74344904,45331,1,9,20120614,amazon.com,"NEW 30 OZ. (OUNCE) MALT CUP, MILKSHAKE CUP, BLENDER CUP, COCKTAIL MIXING CUP, STAINLESS STEEL, COMMERCIAL GRADE N/A",1,99,1.02676E+14,17:30:20,1,1
6,2,2,99.99,1,0,4.04667E+18,132.96,75322698,68840,1,9,20121203,amazon.com,OXO STEEL CHEF'S MANDOLINE SLICER N/A,1,99,66773979761,20:35:10,0,10
3,2,3,27.46,1,1,4.04667E+18,82.62,75879298,21060,1,9,20120121,amazon.com,"GINSU 04817 INTERNATIONAL TRADITIONS 14-PIECE KNIFE SET WITH BLOCK, NATURAL N/A",2,99,7.22172E+13,0:39:05,0,5
6,3,3,27.82,1,1,4.04667E+18,118.1,76998978,20721,2,9,20121211,amazon.com,TREX DINOSAUR CAKE PAN - 13\\1 LONG N/A,1,99,74832548473,17:26:14,0,5
2,2,4,7.99,1,1,4.04667E+18,185.65,77349796,83619,1,9,20120804,amazon.com,IG UNISEX CLEAR LENS PLASTIC FASHION GLASSES IN ORANGE N/A,1,99,1.00736E+14,20:27:15,0,1
7,5,1,1.08,1,1,4.04667E+18,40.06,77977558,10603,1,9,20120606,amazon.com,GREEN LILY DESIGN HARD CASE COVER FOR SAMSUNG GALAXY S BLAZE 4G T769 N/A,1,99,1.02909E+14,0:30:58,0,8
5,1,3,29.44,1,0,4.04667E+18,29.44,78304762,22401,1,9,20120426,amazon.com,BLUEPRINT READING FOR COMMERCIAL CONSTRUCTION N/A,5,99,7.8338E+13,13:06:58,1,6
7,2,1,9.85,1,0,4.04667E+18,9.85,81095251,10003,1,9,20120119,amazon.com,"ZOJIRUSHI #CD-K03EJU INNER CONTAINER CLEANER FOR ELECTRIC POTS, 4 PACKETS N/A",1,99,7.38154E+13,2:52:22,0,4
7,2,1,18,1,0,4.04667E+18,18,81095251,10003,1,9,20120116,amazon.com,"ANCHOR HOCKING REALITY 16-OUNCE LARGE TUMBLERS, 6-PACK N/A",1,99,7.56507E+13,16:25:21,0,4
6,3,3,77.11,1,0,4.04667E+18,77.11,81099758,29732,1,9,20121214,amazon.com,"NINE STARS DZT-80-4 INFRARED TOUCHLESS STAINLESS STEEL TRASH CAN, 21.1-GALLON N/A",1,99,98805092988,18:25:14,0,10
4,3,1,141.71,1,1,4.04667E+18,141.71,81398296,18901,1,9,20120920,amazon.com,ZOJIRUSHI EP-RAC50 GOURMET D'EXPERT 1350-WATT ELECTRIC SKILLET N/A,1,99,1.24468E+11,14:02:47,0,5
7,2,2,44.95,1,0,4.04667E+18,55.83,81406929,48044,1,9,20121123,amazon.com,HAWAIIAN SHAVED ICE AND SNOW CONE MACHINE PARTY PACKAGE N/A,1,99,1.08736E+11,13:43:16,0,7
6,4,1,19.56,1,1,4.04667E+18,19.56,82339327,11249,1,9,20120111,amazon.com,"BALL REGULAR MASON CANNING JAR 1 QT., CASE OF 12 N/A",1,99,7.28655E+13,16:08:41,0,8
2,2,3,53.99,1,1,4.04667E+18,109.53,85241959,73071,1,9,20121229,amazon.com,"GEORGE FOREMAN GR144 144-SQUARE-INCH NONSTICK FAMILY-SIZE GRILL, SILVER N/A",1,99,1.20121E+11,20:22:29,0,3
4,3,3,5.99,1,1,4.04667E+18,42.98,85705266,33040,1,9,20120908,amazon.com,EGG FUN \\1TENGA\\1 WAVY TURQUOISE. N/A,1,99,1.84547E+11,2:24:37,0,8
6,3,4,4.49,1,1,4.04667E+18,68.34,86710031,92128,1,9,20120205,amazon.com,JMK 00260 BUTTON CELL BATTERIES 40 PIECE SET - SUPER ALKALINE N/A,1,99,7.31086E+13,2:26:20,0,5
3,1,2,7.99,1,0,4.04667E+18,46.55,86933091,46617,1,9,20121102,amazon.com,EYEKEPPER NON PRESCRIPTION STAINLESS STEEL FRAME READING GLASSES GUNMETAL +4.0 N/A,1,99,1.88107E+11,11:44:22,0,11
5,2,4,2.49,1,1,4.04667E+18,253.14,87388161,97116,1,9,20121204,amazon.com,LOOP-A-CAN TRASH CAN ELASTIC BAND WITH DETACHABLE HOOKS (1) N/A,1,99,1.78694E+11,1:36:20,0,7
3,2,3,8.32,1,1,4.04667E+18,8.32,87952397,37618,1,9,20120617,amazon.com,"RUST-OLEUM 213174 .6-OUNCE SPECIALTY BRUSH BOTTLE APPLIANCE TOUCH UP, BLACK N/A",1,99,9.52587E+13,20:14:25,0,3
4,2,3,150.29,1,1,4.04667E+18,181.89,88750631,23454,1,9,20121128,amazon.com,VILLA FAUX LEATHER COUNTER STOOLS (SET OF 2) COLOR BOYSENBERRY FAUX LEATHER N/A,1,99,1.96617E+11,18:24:23,0,7
5,1,3,16.25,1,0,4.04667E+18,20.24,88830973,25705,1,9,20120619,amazon.com,"OZERI PRONTO DIGITAL MULTIFUNCTION KITCHEN AND FOOD SCALE, IN ELEGANT CHROME N/A",1,99,1.02451E+14,0:17:08,0,8
