Household Income,Household Size,Census Region,Product Total Price,Connection Speed,Children Present,Domain ID,Basket Total,Machine Identifier,Zip Code,product Quantity,Product Category ID,Date of Activity,Domain Name,Product Name,Racial Background,Most Education -- Head of Household,Site Session ID,Time of Activity,Country of Origin,Oldest Age -- Head of Household
6,2,3,14.95,1,0,4.04667E+18,18.94,13544187,34110,1,21,20121109,amazon.com,"WHEN I SAY NO I FEEL GUILTY, VOL. II, FOR MANAGERS AND EXECUTIVES N/A",1,99,2123567705,17:20:15,0,11
6,2,3,7.99,1,0,4.04667E+18,35.85,13544187,34110,1,21,20120623,amazon.com,WITNESS IN DEATH N/A,1,99,9.18983E+13,18:51:12,0,11
4,4,2,11.75,1,1,4.04667E+18,65.6,17644491,68124,1,21,20120619,amazon.com,THE DIABETES CARBOHYDRATE AND FAT GRAM GUIDE N/A,1,99,1.02074E+14,0:28:08,0,8
4,4,2,26.52,1,1,4.04667E+18,65.6,17644491,68124,2,21,20120619,amazon.com,YOUR FIRST 100 WORDS ARABIC W/AUDIO CD (YOUR FIRST 100 WORDS IN...SERIES) N/A,1,99,1.02074E+14,0:28:08,0,8
4,4,2,11.37,1,1,4.04667E+18,65.6,17644491,68124,1,21,20120619,amazon.com,CHICKEN SOUP FOR THE SOUL MY CAT'S LIFE 101 STORIES ABOUT ALL THE AGES AND STAGES OF OUR FELINE FAMILY MEMBERS N/A,1,99,1.02074E+14,0:28:08,0,8
4,4,2,9.99,1,1,4.04667E+18,25.96,17644491,68124,1,21,20120702,amazon.com,USA TODAY WORD ROUNDUP 200 PUZZLES FROM THE NATION'S NO. 1 NEWSPAPER N/A,1,99,1.04459E+14,1:41:35,0,8
4,4,2,2.49,1,1,4.04667E+18,27.44,17644491,68124,1,21,20120204,amazon.com,"VALHALLA (STAR TREK DEEP SPACE NINE, NO 10) N/A",1,99,7.26639E+13,1:30:52,0,8
4,4,2,3.19,1,1,4.04667E+18,27.44,17644491,68124,1,21,20120204,amazon.com,"PROUD HELIOS (STAR TREK DEEP SPACE NINE, NO 9) N/A",1,99,7.26639E+13,1:30:52,0,8
4,4,2,2.7,1,1,4.04667E+18,27.44,17644491,68124,1,21,20120204,amazon.com,"WARCHILD (STAR TREK DEEP SPACE NINE, NO 7) N/A",1,99,7.26639E+13,1:30:52,0,8
4,4,2,6,1,1,4.04667E+18,27.44,17644491,68124,1,21,20120204,amazon.com,STAR TREK DEEP SPACE NINE FALLEN HEROES (STAR TREK DEEP SPACE 9) N/A,1,99,7.26639E+13,1:30:52,0,8
4,4,2,18.1,1,1,4.04667E+18,18.1,17644491,68124,1,21,20120217,amazon.com,ARABIC FOR READING AND SPEAKING WITH AUDIO CD N/A,1,99,7.40568E+13,0:43:25,0,8
4,4,2,3.2,1,1,4.04667E+18,59.64,17644491,68124,1,21,20120506,amazon.com,"FROM THIS DAY FORWARD (IM EXTRA) (SILHOUETTE INTIMATE MOMENTS, NO. 739) (HARLEQUIN INTIMATE MOMENTS) N/A",1,99,7.68242E+13,22:43:28,0,8
4,4,2,2.98,1,1,4.04667E+18,59.64,17644491,68124,1,21,20120506,amazon.com,"SHOTGUN BRIDE (MEN IN BLUE) (SILHOUETTE INTIMATE MOMENTS NO. 1026) (INTIMATE MOMENTS, 1026) N/A",1,99,7.68242E+13,22:43:28,0,8
4,4,2,3.98,1,1,4.04667E+18,59.64,17644491,68124,1,21,20120506,amazon.com,"AND DADDY MAKES THREE (SILHOUETTE INTIMATE MOMENTS, NO. 784) N/A",1,99,7.68242E+13,22:43:28,0,8
4,4,2,3.99,1,1,4.04667E+18,59.64,17644491,68124,1,21,20120506,amazon.com,MARRIAGE IN NAME ONLY (SILHOUETTE INTIMATE MOMENTS) N/A,1,99,7.68242E+13,22:43:28,0,8
4,4,2,3.44,1,1,4.04667E+18,59.64,17644491,68124,1,21,20120506,amazon.com,SECONDHAND HUSBAND (SILHOUETTE INTIMATE MOMENTS) N/A,1,99,7.68242E+13,22:43:28,0,8
4,4,2,3.2,1,1,4.04667E+18,59.64,17644491,68124,1,21,20120506,amazon.com,HER SECRET WEAPON (SILHOUETTE INTIMATE MOMENTS #1034) (A YEAR OF LOVING DANGEROUSLY) N/A,1,99,7.68242E+13,22:43:28,0,8
