Household Income,Household Size,Census Region,Product Total Price,Connection Speed,Children Present,Domain ID,Basket Total,Machine Identifier,Zip Code,product Quantity,Product Category ID,Date of Activity,Domain Name,Product Name,Racial Background,Most Education -- Head of Household,Site Session ID,Time of Activity,Country of Origin,Oldest Age -- Head of Household
7,4,3,125,1,0,4.04667E+18,138,87935877,78006,1,26,20121227,amazon.com,ZIP BROWN LEATHER CLUTCH PORTFOLIO CASE FOR 13-INCH MACBOOK PRO RETINA AND IPAD N/A,1,99,1.68226E+11,0:51:23,0,7
2,1,1,399.99,1,0,4.04667E+18,866.41,89832295,10027,1,26,20120814,amazon.com,ASUS U32U-ES21 ULTRA-PORTABLE 13.3-INCH LAPTOP (SILVER) N/A,2,99,1.11913E+14,20:31:21,0,4
2,1,1,379.99,1,0,4.04667E+18,866.41,89832295,10027,1,26,20120814,amazon.com,GATEWAY NE56R12U 15.6-INCH LAPTOP (BLACK) N/A,2,99,1.11913E+14,20:31:21,0,4
3,3,3,557.98,1,1,4.04667E+18,601.37,92053689,28584,1,26,20120926,amazon.com,HP PAVILION G7-2010NR 17.3-INCH LAPTOP (BLACK) N/A,1,99,3.23604E+11,18:19:04,0,5
1,6,2,149,1,1,4.04667E+18,197.15,92117110,55106,1,26,20120208,amazon.com,"DELL LATITUDE D610 14\\1 LAPTOP (2.00GHZ CENTRINO PROCESSOR, 1 GB RAM, 40 GB HARD DRIVE, DVD/CD-RW COMBO DRIVE) N/A",3,99,7.4863E+13,20:11:41,0,3
1,4,4,139.86,1,1,4.04667E+18,156.36,92963380,88240,1,26,20120618,amazon.com,ATI HI-POINT 9MM CARBINE PROLINE STOCK PACKAGE WITH ALUMINUM RAIL SYSTEM N/A,5,99,1.02471E+14,22:43:18,1,9
5,3,1,449.99,0,1,4.04667E+18,510.43,93979319,12571,1,26,20120729,amazon.com,SONY VAIO E SERIES SVE11113FXW 11.6-INCH LAPTOP (SEAFOAM WHITE) N/A,1,99,1.00584E+14,16:11:55,0,7
5,5,1,148,1,1,4.04667E+18,166.37,94448278,12601,1,26,20120913,amazon.com,"APPLE IBOOK LAPTOP 14.1\\1 M9388LL/A (933-MHZ POWERPC G4, 256 MB RAM, 40 GB HARD DRIVE, DVD/CD-RW DRIVE) N/A",2,99,4.0875E+11,13:25:40,0,2
7,3,1,409.99,1,1,4.04667E+18,423.15,96089241,1867,1,26,20121126,amazon.com,ACER ASPIRE V3-551-8469 15.6-INCH LAPTOP (MIDNIGHT BLACK) N/A,1,99,3.85028E+11,14:49:46,0,4
6,5,4,469.99,1,1,4.04667E+18,496.25,96424316,94014,1,26,20120718,amazon.com,SONY EG3 SERIES LAPTOP VPCEG3PFX/W 14-INCH LAPTOP (GLACIER WHITE) N/A,3,99,1.10613E+14,4:01:25,0,5
1,4,2,209.99,1,1,4.04667E+18,227.77,97176515,55417,1,26,20120221,amazon.com,ASUS EEEPC MEEGO 10.1-INCH NETBOOK (WHITE) N/A,2,99,7.41637E+13,3:46:15,0,3
5,3,3,117,1,1,4.04667E+18,117,97519914,28411,1,26,20120802,amazon.com,"GATEWAY LT2016U NETBOOK PC WITH 160GB, WINDOWS XP, 10.1\\1 LCD, AND COMPATIBLE WITH VERIZON 3G N/A",2,99,1.11141E+14,12:56:23,0,2
3,4,1,25,1,1,4.04667E+18,59.58,97793042,17050,1,26,20121221,amazon.com,39PCS PREMIUM INTERCHANGEABLE LADIES WATCH SET- CUSTOMIZED WRISTWATCH -COLOR VARY N/A,3,99,3.71376E+11,0:00:06,0,7
4,6,4,458.69,1,1,4.04667E+18,458.69,98138645,91706,1,26,20120111,amazon.com,ACER AS5560-SB659 15.6-INCH LAPTOP (MESH BLACK) N/A,5,99,7.38609E+13,15:43:57,1,8
5,2,3,487.59,1,1,4.04667E+18,497.08,98542349,77479,1,26,20121204,amazon.com,LENOVO IDEAPAD Z580 215124U 15.6-INCH LAPTOP (GUN METAL GREY) N/A,3,99,4.58291E+11,2:12:03,0,8
5,2,3,443.65,1,1,4.04667E+18,458.06,98542349,77479,1,26,20120506,amazon.com,HP G6-1D60US (15.6-INCH SCREEN) LAPTOP N/A,3,99,7.76969E+13,2:05:18,0,8
7,5,3,109.95,1,1,4.04667E+18,121.9,98663476,28034,1,26,20120829,amazon.com,"HIPOWER LAPTOP BATTERY FOR SONY VAIO PCG-3B1L, PCG-3B2L, PCG-3B3L, PCG-3D1L, PCG-3D3L, PCG-3D4L, PCG-3F1L, PCG-3F2L, PCG-3F3L, PCG-3F4L, PCG-3H1L, PCG-3H2L, PCG-3H3L, PCG-3H4L, PCG-3J1L , PCG-5N2L, PC N/A",1,99,1.16474E+14,0:03:32,0,6
7,5,3,109.99,1,1,4.04667E+18,712.53,98749793,32308,1,26,20120608,amazon.com,ASUS TRANSFORMER PRIME TF201 MOBILE DOCKING - CHAMPAGNE (TF201-DOCK-CG) N/A,1,99,1.0093E+14,1:22:26,0,9
3,3,1,499.99,1,1,4.04667E+18,499.99,98957522,17061,1,26,20121127,amazon.com,HP PAVILION G7-2240US 17.3-INCH LAPTOP (BLACK) N/A,1,99,4.86696E+11,14:15:29,0,11
2,4,4,1449,1,1,4.04667E+18,1452.99,99894252,91803,1,26,20121111,amazon.com,ASUS REPUBLIC OF GAMERS G75VW-AH71 17.3-INCH GAMING LAPTOP N/A,3,99,5.35409E+11,4:24:01,0,10
