Household Income,Household Size,Census Region,Product Total Price,Connection Speed,Children Present,Domain ID,Basket Total,Machine Identifier,Zip Code,product Quantity,Product Category ID,Date of Activity,Domain Name,Product Name,Racial Background,Most Education -- Head of Household,Site Session ID,Time of Activity,Country of Origin,Oldest Age -- Head of Household
6,2,3,87.32,1,0,4.04667E+18,82.32,13544187,34110,1,28,20120609,amazon.com,"CHESTER CREEK (CCT) VISIONBOARD BLACK WIRELESS LARGE PRINT KEYBOARD AND WIRELESS MOUSE MODEL WVBB+M. WINDOWS AND MAC - LARGE, VIVID, HIGH VISIBILITY KEYS FOR IMPROVED VISION, READABILITY, AND CONTROL. N/A",1,99,9.55895E+13,15:41:24,0,11
7,3,1,6.69,1,0,4.04667E+18,6.69,70597986,2889,1,28,20120110,amazon.com,CONNECTLAND CL-U2MNHUB-4B 4 PORTS USB V2.0 MINI HUB (BLACK) N/A,1,99,7.22102E+13,18:24:29,0,10
7,3,1,18.15,1,0,4.04667E+18,375.34,70597986,2889,1,28,20120126,amazon.com,BELKIN F5U706 2 IN 1 USB 2.0 7-PORT HUB N/A,1,99,7.36873E+13,14:43:13,0,10
7,3,1,79,1,0,4.04667E+18,79,70597986,2889,1,28,20120208,amazon.com,LINKSYS RE1000 WIRELESS-N RANGE EXTENDER N/A,1,99,7.42712E+13,17:46:21,0,10
6,5,3,27.9,1,1,4.04667E+18,364.41,76678726,33328,1,28,20120528,amazon.com,LEXAR PLATINUM II 32 GB 100X SD/SDHC FLASH MEMORY CARD LSD32GBSBNA100 N/A,1,99,7.87826E+13,16:02:28,0,6
6,3,2,240,1,0,4.04667E+18,257.74,78533371,65809,15,28,20120405,amazon.com,HP 18.5V 65W AC ADAPTER PA-1650-02HC 384019-001 391172-001 PPP009L N/A,1,99,8.01727E+13,18:33:53,0,10
2,3,4,179.99,1,1,4.04667E+18,179.99,79999355,96818,1,28,20120118,amazon.com,NETGEAR N900 WIRELESS DUAL BAND GIGABIT ROUTER (WNDR4500) N/A,3,99,7.51699E+13,0:38:25,0,5
4,3,1,23.29,1,1,4.04667E+18,23.29,81398296,18901,1,28,20120901,amazon.com,SONY AD-7280S-0B 24X SATA INTERNAL DVD+/-RW DRIVE (BLACK) N/A,1,99,1.21833E+11,21:24:35,0,5
4,1,1,18.64,1,0,4.04667E+18,25.84,82136164,1603,1,28,20120802,amazon.com,"LEXMARK (#15) X2600, X2670 COLOR RETURN PROGRAM INK CARTRIDGE, PART NUMBER 18C2110 N/A",1,99,1.10707E+14,2:17:40,0,6
2,2,3,12.69,1,1,4.04667E+18,19.24,85241959,73071,1,28,20121207,amazon.com,PUNISHER WAR ZONE N/A,1,99,1.44466E+11,3:10:58,0,3
2,2,3,22.98,1,1,4.04667E+18,63.61,85241959,73071,1,28,20120210,amazon.com,"COBY  1.4-INCH VIDEO MP3 PLAYER WITH FM, 4 GB FLASH MEMORY MP601-4GBLK (BLACK) N/A",1,99,7.31126E+13,5:38:07,0,3
6,3,4,23.98,1,1,4.04667E+18,49.9,85690879,84095,2,28,20120917,amazon.com,MAY FLASH N64 CONTROLLER ADAPTER FOR PC USB N/A,1,99,1.88719E+11,8:31:07,0,6
