Household Income,Household Size,Census Region,Product Total Price,Connection Speed,Children Present,Domain ID,Basket Total,Machine Identifier,Zip Code,product Quantity,Product Category ID,Date of Activity,Domain Name,Product Name,Racial Background,Most Education -- Head of Household,Site Session ID,Time of Activity,Country of Origin,Oldest Age -- Head of Household
6,4,3,17.99,1,1,4.04667E+18,80.26,70427834,77388,1,12,20120424,amazon.com,"FEATHER HAIR EXTENSION KIT WITH 52 SYNTHETIC FEATHERS, 100 BEADS, PLIERS AND HOOK N/A",3,99,7.97501E+13,2:56:18,0,11
7,2,1,7.95,1,0,4.04667E+18,44.48,81095251,10003,1,12,20120720,amazon.com,"WATER GEAR CRITTER CAP, RED CAT N/A",1,99,1.06699E+14,2:28:50,0,4
2,2,3,3.89,1,1,4.04667E+18,7.88,85241959,73071,1,12,20121113,amazon.com,SNUGGIE FOR DOGS BLUE COLORED FLEECE BLANKET COAT WITH SLEEVES - SMALL N/A,1,99,1.65125E+11,20:51:08,0,3
4,2,4,6.81,1,1,4.04667E+18,105.5,86297760,95035,1,12,20121107,amazon.com,"FIZZION PET STAIN & ODOR REMOVER, 32-OUNCE BOTTLE W/ 2-PACK REFILL N/A",1,99,1.78177E+11,5:53:01,0,6
4,2,4,19.05,1,1,4.04667E+18,105.5,86297760,95035,1,12,20121107,amazon.com,"MIDWEST 40236 36-BY-23-INCH QUIET TIME BOLSTER PET BED, FLEECE N/A",1,99,1.78177E+11,5:53:01,0,6
4,2,4,20.89,1,1,4.04667E+18,105.5,86297760,95035,1,12,20121107,amazon.com,MIDWEST 1524 ICRATE SINGLE-DOOR PET CRATE 24-BY-18 -BY-19-INCH N/A,1,99,1.78177E+11,5:53:01,0,6
5,2,4,12.99,1,1,4.04667E+18,253.14,87388161,97116,1,12,20121204,amazon.com,"BETTER HOUSEWARE MAGNETIC HOOK RACK, STAINLESS N/A",1,99,1.78694E+11,1:36:20,0,7
4,5,1,42.65,1,1,4.04667E+18,40.4,88183468,10011,1,12,20120915,amazon.com,"TIDY CATS BREEZE LITTER PAD REFILL, 4-COUNT CAT PADS (PACK OF 10) SUBSCRIBE & SAVE",1,99,2.15574E+11,12:46:26,0,8
7,3,3,18.16,1,0,4.04667E+18,103.81,91645965,20112,1,12,20120223,amazon.com,8 ORECK HL ORIGINAL VACUUM BAGS FOR HALO VACUUMS N/A,1,99,7.49302E+13,20:13:09,0,9
7,3,3,13.99,1,0,4.04667E+18,13.99,91645965,20112,1,12,20120319,amazon.com,50ML PET CORRECTOR N/A,1,99,7.73008E+13,0:31:09,0,9
