Household Income,Household Size,Census Region,Product Total Price,Connection Speed,Children Present,Domain ID,Basket Total,Machine Identifier,Zip Code,product Quantity,Product Category ID,Date of Activity,Domain Name,Product Name,Racial Background,Most Education -- Head of Household,Site Session ID,Time of Activity,Country of Origin,Oldest Age -- Head of Household
4,4,2,10.98,1,1,4.04667E+18,13.93,17644491,68124,1,2,20121227,amazon.com,"NEW WOMENS BALLERINA BALLET FLATS SHOES LEOPARD & BLACK (5, NAVY 8500) N/A",1,99,3769569929,0:34:55,0,8
4,1,1,42.99,1,0,4.04667E+18,121.9,70970466,8724,1,2,20121128,amazon.com,MONSTER HIGH DAY AT THE MAUL FASHIONS GIFTSET N/A,1,99,42473230956,14:54:34,0,8
4,1,1,14.98,1,0,4.04667E+18,121.9,70970466,8724,1,2,20121128,amazon.com,MONSTER HIGH OPERETTA FASHION PACK N/A,1,99,42473230956,14:54:34,0,8
5,4,3,30.01,1,1,4.04667E+18,73.89,73283015,76132,1,2,20120515,amazon.com,QUPID TAKEN-01 ARCHITECTURAL PLATFORM WEDGE PUMP N/A,2,99,7.92922E+13,9:50:44,0,6
2,3,3,2.24,1,1,4.04667E+18,42.86,73787054,31622,1,2,20120222,amazon.com,OBSESSED N/A,1,99,7.45613E+13,5:28:58,0,11
6,2,2,34.5,1,0,4.04667E+18,53.48,75322698,68840,1,2,20120829,amazon.com,"BANDOLINO WOMEN'S JANEERA WEDGE SANDAL,BLACK,9 M US N/A",1,99,1.15919E+14,15:07:54,0,10
5,4,1,17.61,1,0,4.04667E+18,27.88,77002457,1970,1,2,20120312,amazon.com,NON-ADHESIVE FLAT BACK PEARL & RHINESTONE COLLECTION PACK-TURQUOISE N/A,5,99,7.69884E+13,21:33:46,0,8
7,3,3,11.7,1,1,4.04667E+18,63.7,81092305,33409,1,2,20121102,amazon.com,"EZ2CARE CLASSY ADJUSTABLE FOLDING CANE WITH CARRYING CASE, METALLIC GREY N/A",1,99,1.10663E+11,1:34:34,0,9
5,4,2,59.99,1,1,4.04667E+18,59.99,81589411,48104,1,2,20120925,amazon.com,"ISLAND SLIPPER WOMEN'S DT 300 THONG,BLACK,9 M N/A",1,99,1.31752E+11,17:35:50,0,4
3,3,1,98.92,1,1,4.04667E+18,131.22,81884473,19038,1,2,20121207,amazon.com,"TIMBERLAND MEN'S RIME RIDGE WATERPROOF BOOT,BLACK,14 M US N/A",1,99,1.04736E+11,19:33:28,0,6
6,3,4,8.99,1,0,4.04667E+18,42.22,82927282,95618,1,2,20120924,amazon.com,COURAGEOUS N/A,1,99,1.58061E+11,13:26:59,0,11
5,2,4,14.99,1,1,4.04667E+18,42.49,83319016,95376,1,2,20120712,amazon.com,"BODY FORTRESS SUPER NOS PUMP TABLETS, 90 COUNT N/A",1,99,1.08298E+14,22:56:36,0,10
5,2,3,84.99,1,0,4.04667E+18,84.99,85646362,29730,1,2,20121202,amazon.com,K-SWISS ARIAKE STABILITY RUNNING SHOE MENS 8 N/A,1,99,1.53262E+11,17:46:15,0,10
6,3,2,28.99,1,0,4.04667E+18,112.09,85702093,45365,1,2,20121127,amazon.com,"NEFF! BY SODA WINTER FURRY LACED MID-CALF WEDGE BOOTS, ICE IVORY FAUX FUR, 8 M N/A",1,99,1.67711E+11,3:09:28,0,8
6,3,2,28.99,1,0,4.04667E+18,112.09,85702093,45365,1,2,20121127,amazon.com,"NEFF! BY SODA WINTER FURRY LACED MID-CALF WEDGE BOOTS, BLACK FAUX FUR, 8 M N/A",1,99,1.67711E+11,3:09:28,0,8
1,2,4,27,1,1,4.04667E+18,27,87899080,94520,1,2,20120610,amazon.com,"CROCS CLASSIC CLOG,DAHLIA,WOMEN'S 10 M US/MEN'S 8 M US N/A",1,99,9.69936E+13,18:10:52,0,11
1,1,1,54.95,1,0,4.04667E+18,60.43,89388108,11224,1,2,20121226,amazon.com,"BEARPAW WOMEN'S EMMA TALL 612-W BOOT,CHOCOLATE,8 M US N/A",1,99,1.73607E+11,19:48:08,0,8
5,2,4,13.78,1,1,4.04667E+18,147.58,89902291,97027,1,2,20121015,amazon.com,SIZE MATTERS VAGINAL PUMP KIT N/A,1,99,2.44469E+11,20:38:25,0,10
5,5,3,49.97,1,0,4.04667E+18,57.46,90189197,33177,1,2,20121128,amazon.com,SPERRY TOP-SIDER WOMENS BAHAMA BOAT SHOE LEOPARD PONY SIZE 8.5 N/A,1,99,2.1896E+11,14:35:49,0,4
5,3,2,114.21,1,1,4.04667E+18,128.34,90830623,63090,1,2,20121212,amazon.com,"DR. MARTENS MEN'S FYNN CASUAL  BOOT,BROWN,10 UK (11 M US MEN'S) N/A",1,99,2.22458E+11,17:40:51,0,3
4,4,4,7.8,1,0,4.04667E+18,23.99,90847368,92583,1,2,20120116,amazon.com,316L STAINLESS STEEL RING - WIDTH 6MM - SIZE 7 N/A,1,99,7.60391E+13,6:59:42,0,5
6,3,3,40,1,1,4.04667E+18,79.98,91161783,33177,1,2,20121202,amazon.com,"TOMS WOMEN'S CLASSIC CANVAS SLIP-ON,RED,8.5 M N/A",1,99,2.46977E+11,21:03:43,0,7
6,3,3,39.98,1,1,4.04667E+18,79.98,91161783,33177,1,2,20121202,amazon.com,"TOMS WOMEN'S CANVAS SLIP-ON,NAVY BLUE,8.5 M N/A",1,99,2.46977E+11,21:03:43,0,7
7,2,3,12.98,1,0,4.04667E+18,71.95,91329628,74008,1,2,20121214,amazon.com,RUBBER SOLE KUNG FU TAI CHI SHOES SIZE MEN'S 11 1/2 TO 12 N/A,1,99,2.12434E+11,21:48:28,0,7
6,2,4,90,1,1,4.04667E+18,180,91646800,83642,1,2,20120205,amazon.com,DANSKO WOMEN'S REEGAN ANKLE BOOT N/A,1,99,7.33084E+13,15:38:55,0,6
4,2,4,37.7,1,0,4.04667E+18,81.87,91714225,98383,1,2,20120512,amazon.com,"NEW BALANCE KV688 H&L SNEAKER (LITTLE KID/BIG KID),TITANIUM/RED-TR,2 M US LITTLE KID N/A",1,99,7.58196E+13,3:19:59,0,8
3,5,3,48.95,1,0,4.04667E+18,52.94,92056396,20882,1,2,20121209,amazon.com,"TOMS WOMEN'S CLASSIC CANVAS SLIP-ON,ASH,8 M US N/A",1,99,2.35825E+11,19:27:39,0,9
5,4,2,66.99,1,1,4.04667E+18,200.61,92337650,48133,1,2,20120928,amazon.com,"TIMBERLAND MEN'S PRO WEDGE SOLE STEEL TOE WORK SHOES,RUST FULL GRAIN,13 M US N/A",1,99,3.28508E+11,8:06:49,0,11
5,4,2,114.21,1,1,4.04667E+18,456.33,92337650,48133,1,2,20120314,amazon.com,"TIMBERLAND PRO MEN'S TITAN COMPOSITE TOE 6"" WATERPROOF BOOT N/A",1,99,7.78512E+13,17:11:08,0,11
5,4,2,101.97,1,1,4.04667E+18,456.33,92337650,48133,1,2,20120314,amazon.com,"TIMBERLAND PRO MEN'S 52562 ENDURANCE 6"" PR WORK BOOT N/A",1,99,7.78512E+13,17:11:08,0,11
5,2,4,43.95,1,1,4.04667E+18,122.47,92349197,94703,1,2,20121128,amazon.com,"TOMS WOMEN'S CANVAS SLIP-ON,NAVY BLUE,6 M N/A",1,99,2.62526E+11,0:00:23,0,11
5,2,4,44,1,1,4.04667E+18,122.47,92349197,94703,1,2,20121128,amazon.com,"TOMS WOMEN'S CLASSIC CANVAS SLIP-ON,ASH,6.5 M US N/A",1,99,2.62526E+11,0:00:23,0,11
4,4,3,38.88,1,1,4.04667E+18,43.88,92351233,75056,1,2,20121217,amazon.com,SKECHERS TWINKLE TOES SCRAMBLER KIDS SHOES SILVER MULTI 1 M YOUTH N/A,1,99,2.4573E+11,12:15:32,0,6
3,3,2,55.19,1,0,4.04667E+18,110.38,92413575,60643,1,2,20120131,amazon.com,NATURALIZER WOMEN'S GABINA SLIP-ON LOAFER N/A,3,99,7.36232E+13,3:43:48,0,2
3,3,2,55.19,1,0,4.04667E+18,110.38,92413575,60643,1,2,20120131,amazon.com,NATURALIZER PORTRAIT SHINY WOMEN'S GABINA SLIP-ON SHOES - SIZE 10.5 M/B N/A,3,99,7.36232E+13,3:43:48,0,2
3,3,2,44.62,1,0,4.04667E+18,155.13,92413575,60643,1,2,20120520,amazon.com,"AEROSOLES WOMEN'S ENVY PUMP,BLACK PATENT,10.5 M US N/A",3,99,7.60417E+13,4:31:10,0,2
2,2,3,16.92,1,0,4.04667E+18,19.9,92425315,34231,1,2,20120606,amazon.com,COURAGEOUS N/A,1,99,1.03234E+14,16:37:27,0,9
1,1,2,17.49,1,0,4.04667E+18,111.85,92442407,55441,1,2,20120731,amazon.com,MARIO TENNIS N/A,1,99,1.10456E+14,22:05:06,0,2
