Household Income,Household Size,Census Region,Product Total Price,Connection Speed,Children Present,Domain ID,Basket Total,Machine Identifier,Zip Code,product Quantity,Product Category ID,Date of Activity,Domain Name,Product Name,Racial Background,Most Education -- Head of Household,Site Session ID,Time of Activity,Country of Origin,Oldest Age -- Head of Household
6,2,3,25.48,1,0,4.04667E+18,31.89,13544187,34110,1,17,20120207,amazon.com,SLEEP INNOVATIONS COOL CONTOUR MEMORY FOAM PILLOW N/A,1,99,7.38912E+13,1:40:04,0,11
6,2,3,7.06,1,0,4.04667E+18,107.8,13544187,34110,1,17,20120425,amazon.com,"HOOVER WINDTUNNEL UPRIGHT TYPE Y VACUUM BAGS MICROFILTRATION WITH CLOSURE - 9 PACK, COMPARE WITH HOOVER PART # 4010100Y N/A",1,99,7.94921E+13,16:52:52,0,11
6,2,3,73.9,1,0,4.04667E+18,110.86,13544187,34110,1,17,20120409,amazon.com,"COASTER MICROFIBER CHAIRS, CAPPUCCINO, SET OF 2 N/A",1,99,8.01191E+13,19:00:06,0,11
3,5,2,0.99,1,0,4.04667E+18,5.47,54590783,44132,1,17,20120803,amazon.com,SAVAGE LOVE LEILA JEFFERSON  KINDLE STORE N/A,2,99,1.09177E+14,1:43:33,0,6
3,5,2,0.99,1,0,4.04667E+18,5.47,54590783,44132,1,17,20120803,amazon.com,SAVAGE INSTINCT LEILA JEFFERSON  KINDLE STORE N/A,2,99,1.09177E+14,1:43:33,0,6
3,5,2,0.99,1,0,4.04667E+18,5.47,54590783,44132,1,17,20120803,amazon.com,DEVIOUS SAVAGES LEILA JEFFERSON  KINDLE STORE N/A,2,99,1.09177E+14,1:43:33,0,6
5,3,1,12.99,0,1,4.04667E+18,85.85,65517106,3038,1,17,20120816,amazon.com,ROOMMATES RMK1477SCS BATMAN THE BRAVE AND THE BOLD PEEL & STICK WALL DECALS N/A,1,99,1.10961E+14,15:57:30,0,5
1,4,3,2.38,1,1,4.04667E+18,8.17,66599305,71112,1,17,20121226,amazon.com,ZEBRA HOT PINK WHITE RHINESTONE CRYSTAL BLING DIAMOND HARD SNAP-ON CASE COVER FOR SAMSUNG HERCULES T989 N/A,5,99,21975339656,20:37:57,1,3
4,2,3,10.1,1,0,4.04667E+18,42.96,66740626,75766,1,17,20120914,amazon.com,"DARICE RC-7210-51 DECORATIVE SATIN LOOSE ROSE PETALS, PURPLE, 300 PER PACK N/A",1,99,33096864289,16:51:28,0,8
5,5,4,11.99,1,1,4.04667E+18,47.75,67511189,92019,1,17,20121004,amazon.com,FASHION ANGELS TAPEFFITI 30PC CADDY N/A,1,99,34162151989,17:56:00,0,5
5,3,3,3.99,1,0,4.04667E+18,8.47,68492548,32421,1,17,20121204,amazon.com,CIVIL WAR REPRODUCTION ARTILLERY BRASS HAT INSIGNIA CLOTHING N/A,1,99,30255878770,21:24:57,0,10
6,4,3,70.08,1,1,4.04667E+18,199.37,70427834,77388,1,17,20120813,amazon.com,SIX-MINUTE SOLUTIONS FOR CIVIL PE EXAM STRUCTURAL PROBLEMS N/A,3,99,1.11663E+14,1:33:19,0,11
4,4,3,23.98,1,1,4.04667E+18,71.94,71981945,21625,1,17,20121209,amazon.com,ABSOLUTE USA KSB10S SINGLE 10-INCH MDF SQUARE-HOLE SEALED ENCLOSURE/BOX FOR KICKER L7/L5 SOLO-BARIC SUBWOOFER N/A,1,99,39410012791,23:16:53,0,7
4,4,1,299.99,1,1,4.04667E+18,303.98,72129885,7304,1,17,20120507,amazon.com,MY MINI GOLF PROFESSIONAL SET N/A,1,99,7.95273E+13,20:13:22,0,11
2,2,3,21.4,1,1,4.04667E+18,25.88,72147385,33168,1,17,20121228,amazon.com,ROKINON M71 71 INCH PRO PHOTO/VIDEO MONOPOD WITH FOOTSTAND AND CARRYING CASE (BLACK) CAMERA & PHOTO N/A,1,99,42215740042,1:00:12,0,7
2,3,3,2.89,1,1,4.04667E+18,41.8,73787054,31622,1,17,20120305,amazon.com,FIGHTING TEMPTATIONS N/A,1,99,7.64284E+13,22:45:21,0,11
6,1,3,32,1,0,4.04667E+18,67.22,75110781,40245,1,17,20121228,amazon.com,MCDOUGAL LITTELL WORLD GEOGRAPHY STUDENT'S EDITION GRADES 9-12 2007 N/A,1,99,52763890314,23:01:47,0,8
3,6,2,14.8,1,1,4.04667E+18,84.76,75184135,46534,1,17,20120111,amazon.com,CHEVROLET CHEVY TRUCK PARKING ONLY TIN SIGN N/A,1,99,7.27058E+13,21:14:11,0,9
5,5,4,4,1,1,4.04667E+18,8.48,75651866,84663,1,17,20120905,amazon.com,TITANIUM BASEBALL NECKLACE 20 INCH RED AND WHITE SPORTS & OUTDOORS N/A,1,99,81380905496,0:46:18,0,6
6,5,3,9.29,1,1,4.04667E+18,364.41,76678726,33328,1,17,20120528,amazon.com,WATERPROOF EXTREMELY TOUGH MEMORY CARD CASE MC-2 FOR 4 CF CARDS 8 SD CARDS N/A,1,99,7.87826E+13,16:02:28,0,6
6,5,3,22.5,1,1,4.04667E+18,364.41,76678726,33328,1,17,20120528,amazon.com,PRECIOUS MOMENTS GROWING IN GRACE AGE 1 BRUNETTE N/A,1,99,7.87826E+13,16:02:28,0,6
6,3,3,9.95,1,1,4.04667E+18,16.64,76998978,20721,1,17,20121003,amazon.com,"EDIBLE BUTTERFLIES AC - SMALL ASSORTED PINK AND PURPLE SET OF 24 - CAKE AND CUPCAKE TOPPERS, DECORATION N/A",1,99,88299409972,19:41:21,0,5
7,2,3,49.9,1,0,4.04667E+18,70.84,77961200,32504,2,17,20120517,amazon.com,LONG HANDLE STAINLESS STEEL MEASURING SPOONS N/A,1,99,7.80223E+13,19:35:13,0,9
6,3,2,12.55,1,0,4.04667E+18,61.82,78533371,65809,1,17,20120427,amazon.com,ALEX TUB TUNES WATER FLUTES N/A,1,99,7.66253E+13,16:19:00,0,10
4,1,2,10.36,1,0,4.04667E+18,17.22,79769455,68502,1,17,20120806,amazon.com,EZ-FLO 45161 SEAT EXTRACTOR SET N/A,1,99,1.10945E+14,16:05:31,0,5
5,5,1,14.79,1,1,4.04667E+18,50.76,80247272,11795,1,17,20120818,amazon.com,EZ PIPE - BLACK - DISCREET TOBACCO LIGHTER PIPE! N/A,1,99,1.0162E+14,18:45:35,0,8
5,1,4,3.75,1,0,4.04667E+18,8.23,80657427,92656,1,17,20120802,amazon.com,THE TANTRIC PRINCIPLE JENNIFER PROBST  KINDLE STORE N/A,1,99,1.10695E+14,23:17:51,0,6
3,2,4,15.99,1,1,4.04667E+18,89.41,80939993,80233,1,17,20120316,amazon.com,TREBLE CLEF AND LARGE NOTES MUSIC DECOR METAL WALL ART N/A,1,99,7.64068E+13,16:13:10,0,9
3,2,4,16.99,1,1,4.04667E+18,89.41,80939993,80233,1,17,20120316,amazon.com,MUSIC WORD AND MUSIC NOTES METAL WALL ART DECOR N/A,1,99,7.64068E+13,16:13:10,0,9
3,2,4,23,1,1,4.04667E+18,28.5,80939993,80233,1,17,20120416,amazon.com,PERSONALIZED FLYING SOCCER BALL - VINYL WALL ART DECAL STICKERS DECOR GRAPHICS N/A,1,99,7.98693E+13,17:49:23,0,9
7,2,1,26.44,1,0,4.04667E+18,26.44,81095251,10003,1,17,20120327,amazon.com,OXO GOOD GRIPS BROOM N/A,1,99,7.71551E+13,1:05:40,0,4
6,5,2,11.95,1,1,4.04667E+18,11.95,81329712,48126,1,17,20120907,amazon.com,ORIGINAL GENUINE OEM BLACKBERRY CURVE 8520 WHITE FULL HOUSING FACEPLATE FASCIA PLATE PANEL COVER CASE REPAIR REPLACE REPLACEMENT+KEYBOARD KEYPAD KEY KEYS BUTTON BUTTONS+LENS+CHASSIS N/A,5,99,1.30663E+11,15:56:57,0,3
3,1,2,6.64,1,0,4.04667E+18,11.83,82428554,55121,1,17,20120630,amazon.com,DESK SET N/A,1,99,9.25741E+13,16:10:12,0,11
7,3,1,9.99,1,1,4.04667E+18,14.47,82849236,1749,1,17,20120807,amazon.com,FREEDOM (TM) (DAEMON) DANIEL SUAREZ  KINDLE STORE N/A,1,99,1.11107E+14,20:55:43,0,10
6,3,4,249,1,0,4.04667E+18,273,82927282,95618,1,17,20121219,amazon.com,GOODRICH SKY CHIEF 16\\1 PORCELAIN BARN LIGHT IN VINTAGE GREEN WITH 22\\1 GOOSENECK N/A,1,99,1.1735E+11,18:15:08,0,11
5,1,4,25.96,1,0,4.04667E+18,32.95,83363590,94952,1,17,20121030,amazon.com,DISNEY WOW WORLD OF WONDER [BLU-RAY] N/A,1,99,1.46577E+11,18:57:00,0,6
5,1,4,18.99,1,0,4.04667E+18,44.45,83363590,94952,1,17,20120416,amazon.com,BAG OF BODY PARTS N/A,1,99,7.99415E+13,20:37:50,0,6
2,4,2,3.2,1,1,4.04667E+18,21.13,83551678,66212,1,17,20120304,amazon.com,FLEA MARKET DECORATING CREATING STYLE WITH VINTAGE FINDS (BETTER HOMES & GARDENS) N/A,1,99,7.64984E+13,4:33:24,0,4
7,1,2,4.98,1,0,4.04667E+18,11.97,83941575,55304,1,17,20120428,amazon.com,"PRINCIPLES OF PHARMACOLOGY THE PATHOPHYSIOLOGIC BASIS OF DRUG THERAPY, 2E N/A",1,99,7.57075E+13,21:24:32,0,6
7,3,4,1.77,1,1,4.04667E+18,4.75,84038043,37885,1,17,20121031,amazon.com,CHINESE CHOCOLATE N/A,5,99,1.5996E+11,4:52:50,0,4
4,1,3,7.99,1,0,4.04667E+18,54.59,84328357,77521,1,17,20121223,amazon.com,VICTORY OF EAGLES (TEMERAIRE) N/A,1,99,1.13697E+11,22:43:29,0,2
3,2,4,3.99,1,0,4.04667E+18,54.63,84495214,92571,1,17,20120429,amazon.com,"FELLOWES WRITERIGHT SCREEN PROTECTORS FOR APPLE IPAD, 2 PER PACK, CLEAR (9205701) N/A",5,99,7.53283E+13,14:30:16,1,8
6,4,4,14.99,1,1,4.04667E+18,22.97,84552619,92301,1,17,20120805,amazon.com,JEFF DUNHAM MINDING THE MONSTERS N/A,1,99,1.01198E+14,3:35:18,0,7
4,3,1,7.95,1,1,4.04667E+18,62.1,84774467,15102,1,17,20121109,amazon.com,MAPLE SUGARING AT HOME N/A,1,99,1.47352E+11,13:52:10,0,3
1,3,3,9.99,1,1,4.04667E+18,127.92,85055660,30286,1,17,20121221,amazon.com,TALON 14073 FULL DIAMOND BLING PHONE SHELL FOR HTC 6300 DROID INCREDIBLE - VERIZON - 1 PACK - RETAIL PACKAGING - HOT PINK N/A,3,99,1.38471E+11,4:49:06,0,9
5,2,4,14.95,1,0,4.04667E+18,47.69,85055984,98466,1,17,20120211,amazon.com,STOP SNORING SOLUTION. NASIVENT TUBE. \\1EXTRA SMALL\\1 - TWO-PACK 7 MM. 9/32 INCH. SOFT TOUCH MEDICAL SILICONE. N/A,1,99,7.33398E+13,5:07:54,0,11
5,2,4,6.49,1,0,4.04667E+18,47.69,85055984,98466,1,17,20120211,amazon.com,PHILADELPHIA N/A,1,99,7.33398E+13,5:07:54,0,11
3,4,3,46.99,1,1,4.04667E+18,2143.2,85184297,24368,1,17,20120505,amazon.com,FC-16 GO PORTABLE SNES SYSTEM - ASSORTED COLORS N/A,3,99,7.6626E+13,19:48:54,0,5
3,4,3,32.99,1,1,4.04667E+18,2143.2,85184297,24368,1,17,20120505,amazon.com,"KIRBY'S DREAM LAND 3 (HOSHI NO KIRBY 3), SUPER FAMICOM JAPANESE IMPORT (SUPER NES) N/A",3,99,7.6626E+13,19:48:54,0,5
3,4,3,129.99,1,1,4.04667E+18,2143.2,85184297,24368,1,17,20120505,amazon.com,SUPER NES SUPER SET N/A,3,99,7.6626E+13,19:48:54,0,5
3,4,3,61.5,1,1,4.04667E+18,2143.2,85184297,24368,1,17,20120505,amazon.com,NES ACTION SET N/A,3,99,7.6626E+13,19:48:54,0,5
3,4,3,20,1,1,4.04667E+18,406.12,85184297,24368,1,17,20120506,amazon.com,"SUPER MARIO BROS., FAMICOM JAPANESE NES IMPORT N/A",3,99,7.70894E+13,0:00:28,0,5
2,2,3,0.5,1,1,4.04667E+18,29.1,85241959,73071,1,17,20120204,amazon.com,SIGNIFICANT OTHER N/A,1,99,7.30412E+13,16:33:23,0,3
5,5,4,1.99,1,1,4.04667E+18,6.47,85380662,98058,1,17,20121216,amazon.com,GOLDEN LIES BARBARA FREETHY  KINDLE STORE N/A,1,99,1.43115E+11,3:58:24,0,9
5,5,4,5.99,1,1,4.04667E+18,10.47,85380662,98058,1,17,20121105,amazon.com,MIDNIGHT PROMISES (SWEET MAGNOLIAS) SHERRYL WOODS  KINDLE STORE N/A,1,99,1.68324E+11,0:51:52,0,9
