Household Income,Household Size,Census Region,Product Total Price,Connection Speed,Children Present,Domain ID,Basket Total,Machine Identifier,Zip Code,product Quantity,Product Category ID,Date of Activity,Domain Name,Product Name,Racial Background,Most Education -- Head of Household,Site Session ID,Time of Activity,Country of Origin,Oldest Age -- Head of Household
6,2,3,79,1,0,4.04667E+18,107.8,13544187,34110,1,7,20120425,amazon.com,"HOOVER TEMPO WIDEPATH UPRIGHT VACUUM, BAGGED N/A",1,99,7.94921E+13,16:52:52,0,11
4,1,1,47.62,1,0,4.04667E+18,55.46,74014716,8807,1,7,20120920,amazon.com,NEW HAVEN DOLPHIN CLOCK N/A,1,99,69364093479,2:05:54,0,7
7,3,2,48.26,1,1,4.04667E+18,81.24,75448319,60190,1,7,20120630,amazon.com,"WHIRLPOOL - AFFRESH HIGH EFFICIENCY WASHER CLEANER, 18-TABLETS (6-PACK) N/A",1,99,9.24947E+13,23:18:39,0,9
7,3,2,18.99,1,1,4.04667E+18,81.24,75448319,60190,1,7,20120630,amazon.com,"SMART BALANCE MICROWAVE POPCORN, DELUXE, SMART N' HEALTHY, 12 OZ, (PACK OF 3) N/A",1,99,9.24947E+13,23:18:39,0,9
3,2,4,30,1,1,4.04667E+18,89.41,80939993,80233,1,7,20120316,amazon.com,MUSIC TABLE LAMP N/A,1,99,7.64068E+13,16:13:10,0,9
1,1,3,21.55,1,0,4.04667E+18,29.14,81046364,37101,1,7,20120211,amazon.com,DUCT FAN SPEED ADJUSTER N/A,1,99,7.32291E+13,0:00:17,0,4
6,3,3,518.49,1,0,4.04667E+18,518.49,81099758,29732,1,7,20121207,amazon.com,"WHIRLPOOL W5CE3024XS 30 SMOOTHTOP ELECTRIC COOKTOP, STAINLESS STEEL TRIM N/A",1,99,94732948085,2:24:18,0,10
7,3,3,49.99,1,0,4.04667E+18,56.33,85049938,78731,1,7,20120706,amazon.com,EURO-PRO SHARK S3101 ELECTRIC STEAM MOP N/A,1,99,1.03051E+14,13:48:43,0,5
6,3,3,45.95,1,0,4.04667E+18,156.28,88575783,,1,7,20121028,amazon.com,LASKO 3520 20\\1 CYCLONE PIVOTING FLOOR FAN N/A,1,99,2.32213E+11,6:19:24,0,11
5,2,1,29.99,1,0,4.04667E+18,92.99,90702427,2115,1,7,20120805,amazon.com,BLACK & DECKER CHV9610 DUSTBUSTER 9.6-VOLT CORDLESS HAND VAC N/A,3,99,1.01302E+14,21:27:06,0,6
